代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128057,博彦转债,117.523,1.01%,1.69,AA-,3.666,118.53,建仓,117.523,0%
128082,华锋转债,118.947,0.09%,1.88,A,4.414,119.04,建仓,118.947,0%
127034,绿茵转债,101.604,17.99%,1.55,AA-,5.816,119.59,建仓,101.604,0%
128013,洪涛转债,106.949,0.87%,1.11,A-,1.063,107.82,持仓,107.196,-0.2%
128087,孚日转债,102.730,6.03%,1.09,AA-,4.452,108.76,持仓,103.105,-0.4%
128085,鸿达转债,104.890,5.97%,1.35,B,4.449,110.86,持仓,104.101,0.8%
113033,利群转债,99.920,12.07%,1.10,AA,4.737,111.99,持仓,99.920,0.0%
128081,海亮转债,111.554,4.34%,2.01,AA,4.381,115.89,持仓,111.900,-0.3%
110071,湖盐转债,106.550,9.41%,2.13,AA,5.011,115.96,持仓,106.830,-0.3%
113610,灵康转债,110.060,6.36%,4.20,AA-,5.405,116.42,持仓,108.880,1.1%
127028,英特转债,107.104,9.73%,1.80,AA+,5.501,116.83,持仓,107.150,-0.0%
111000,起帆转债,107.890,9.22%,2.78,AA-,5.885,117.11,持仓,105.170,2.6%
123086,海兰转债,108.501,8.81%,2.69,AA-,5.433,117.31,持仓,108.700,-0.2%
123087,明电转债,107.390,10.37%,2.95,AA-,5.444,117.76,持仓,107.601,-0.2%
123097,美力转债,116.038,2.25%,2.48,A+,5.562,118.29,持仓,115.680,0.3%
127033,中装转2,105.851,12.48%,1.26,AA,5.778,118.33,持仓,105.453,0.4%
127035,濮耐转债,106.132,12.48%,1.39,AA,4.888,118.61,持仓,105.470,0.6%
113568,新春转债,113.300,5.36%,1.50,AA-,4.666,118.66,持仓,112.490,0.7%
123089,九洲转2,117.863,1.39%,1.48,AA-,5.460,119.25,持仓,117.559,0.3%
113549,白电转债,105.910,13.59%,1.36,AA,4.362,119.50,持仓,105.980,-0.1%
113048,晶科转债,108.180,11.64%,1.35,AA,5.797,119.82,清仓,107.490,0.6%
123063,大禹转债,115.293,6.88%,2.49,AA-,5.060,122.17,清仓,113.583,1.5%
113039,嘉泽转债,115.080,5.62%,2.34,AA,5.134,120.70,清仓,112.310,2.5%
