代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113549,白电转债,127.800,12.97%,1.66,AA,3.932,140.77,建仓,127.800,0%
128100,搜特转债,107.755,11.19%,2.95,A,4.252,118.94,持仓,105.668,2.0%
113591,胜达转债,124.560,4.31%,2.35,AA-,4.556,128.87,持仓,121.610,2.4%
128066,亚泰转债,113.661,16.04%,1.61,AA-,3.353,129.70,持仓,113.456,0.2%
128087,孚日转债,111.501,19.47%,1.01,AA-,4.022,130.97,持仓,111.604,-0.1%
128037,岩土转债,110.965,22.41%,1.23,AA,2.263,133.38,持仓,110.498,0.4%
113033,利群转债,107.640,25.76%,1.12,AA,4.307,133.40,持仓,107.680,-0.0%
127042,嘉美转债,123.004,10.93%,2.27,AA,5.666,133.93,持仓,122.655,0.3%
127028,英特转债,114.800,21.42%,1.67,AA+,5.071,136.22,持仓,114.500,0.3%
113610,灵康转债,127.220,9.31%,4.91,AA-,4.975,136.53,持仓,127.730,-0.4%
128081,海亮转债,132.800,4.12%,2.29,AA,3.951,136.92,持仓,133.185,-0.3%
113609,永安转债,126.680,10.34%,1.28,AA-,4.956,137.02,持仓,126.130,0.4%
128075,远东转债,128.100,10.18%,1.13,AA,3.789,138.28,持仓,126.460,1.3%
110057,现代转债,116.920,21.39%,1.12,AAA,3.307,138.31,持仓,116.860,0.1%
127020,中金转债,124.820,14.44%,1.40,AA+,4.608,139.26,持仓,124.392,0.3%
123063,大禹转债,126.915,12.47%,2.65,AA-,4.630,139.39,持仓,125.666,1.0%
123080,海波转债,129.801,9.71%,2.88,A+,4.978,139.51,持仓,128.646,0.9%
113567,君禾转债,135.160,4.60%,4.74,A+,4.230,139.76,持仓,133.480,1.3%
113599,嘉友转债,127.750,12.30%,2.71,AA-,4.652,140.05,持仓,125.960,1.4%
110071,湖盐转债,125.070,15.34%,2.42,AA,4.581,140.41,持仓,125.060,0.0%
128143,锋龙转债,131.196,11.94%,4.26,A+,5.079,143.14,清仓,129.250,1.5%
