代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128082,华锋转债,113.139,5.51%,1.69,A,4.430,118.65,建仓,113.139,0%
123087,明电转债,110.099,8.57%,3.08,AA-,5.460,118.67,建仓,110.099,0%
113549,白电转债,105.510,13.71%,1.35,AA,4.378,119.22,建仓,105.510,0%
128013,洪涛转债,107.611,0.67%,1.11,A-,1.079,108.28,持仓,109.400,-1.6%
128087,孚日转债,102.999,7.05%,1.08,AA-,4.468,110.05,持仓,102.844,0.2%
128085,鸿达转债,105.879,5.07%,1.37,B,4.466,110.95,持仓,107.200,-1.2%
113033,利群转债,100.390,12.24%,1.11,AA,4.753,112.63,持仓,100.910,-0.5%
113610,灵康转债,108.080,7.33%,4.08,AA-,5.422,115.41,持仓,106.730,1.3%
113568,新春转债,112.700,3.15%,1.53,AA-,4.682,115.85,持仓,111.460,1.1%
110071,湖盐转债,107.610,9.28%,2.13,AA,5.027,116.89,持仓,108.000,-0.4%
127035,濮耐转债,106.090,10.85%,1.41,AA,4.904,116.94,持仓,106.313,-0.2%
113609,永安转债,113.730,3.78%,1.23,AA-,5.403,117.51,持仓,113.870,-0.1%
128081,海亮转债,113.770,3.91%,2.06,AA,4.397,117.68,持仓,112.000,1.6%
111000,起帆转债,108.640,9.27%,2.80,AA-,5.901,117.91,持仓,108.800,-0.1%
127033,中装转2,107.026,10.91%,1.30,AA,5.795,117.94,持仓,106.052,0.9%
123086,海兰转债,110.071,7.99%,2.75,AA-,5.449,118.06,持仓,110.880,-0.7%
127028,英特转债,108.191,10.08%,1.81,AA+,5.518,118.27,持仓,108.661,-0.4%
123097,美力转债,112.870,5.63%,2.33,A+,5.578,118.50,持仓,114.000,-1.0%
123082,北陆转债,110.973,8.03%,2.49,A+,5.438,119.00,持仓,110.557,0.4%
128037,岩土转债,107.903,11.46%,1.33,AA,2.710,119.36,持仓,107.738,0.2%
128143,锋龙转债,112.800,9.11%,3.80,A+,5.526,121.91,清仓,111.100,1.5%
123063,大禹转债,113.811,5.92%,2.48,AA-,5.077,119.73,清仓,114.240,-0.4%
113048,晶科转债,109.820,10.83%,1.39,AA,5.814,120.65,清仓,109.220,0.5%
