代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
127034,绿茵转债,111.955,24.08%,1.59,AA-,5.197,136.03,建仓,111.955,0%
127014,北方转债,120.101,18.45%,1.11,AA+,3.682,138.55,建仓,120.101,0%
127028,英特转债,118.200,20.95%,1.75,AA+,4.882,139.15,建仓,118.200,0%
128100,搜特转债,100.749,14.14%,2.71,A,4.063,114.89,持仓,101.058,-0.3%
113033,利群转债,113.210,17.57%,1.26,AA,4.118,130.78,持仓,114.480,-1.1%
110064,建工转债,130.950,0.38%,1.03,AA+,3.838,131.33,持仓,129.490,1.1%
113591,胜达转债,124.370,7.12%,2.31,AA-,4.367,131.49,持仓,124.650,-0.2%
127042,嘉美转债,129.815,2.63%,2.60,AA,5.477,132.44,持仓,130.118,-0.2%
128037,岩土转债,123.104,10.62%,1.51,AA,2.074,133.72,持仓,123.151,-0.0%
128107,交科转债,134.272,-0.48%,1.06,AA+,4.178,133.79,持仓,132.017,1.7%
113567,君禾转债,127.630,6.49%,4.40,A+,4.041,134.12,持仓,128.200,-0.4%
128081,海亮转债,128.686,5.50%,2.19,AA,3.762,134.19,持仓,129.395,-0.5%
128087,孚日转债,121.928,12.67%,1.18,AA-,3.833,134.60,持仓,123.048,-0.9%
128066,亚泰转债,118.142,17.38%,1.65,AA-,3.164,135.52,持仓,117.455,0.6%
113610,灵康转债,116.130,21.35%,4.04,AA-,4.786,137.48,持仓,116.920,-0.7%
113017,吉视转债,125.780,11.74%,1.11,AA+,1.858,137.52,持仓,126.450,-0.5%
128120,联诚转债,122.774,15.10%,2.35,A,4.411,137.87,持仓,124.168,-1.1%
128075,远东转债,125.236,12.67%,1.08,AA,3.600,137.91,持仓,123.550,1.4%
123097,美力转债,125.021,12.97%,2.28,A+,4.942,137.99,持仓,125.118,-0.1%
123080,海波转债,131.821,6.75%,3.01,A+,4.789,138.57,持仓,129.514,1.8%
110079,杭银转债,125.410,10.75%,0.99,AAA,5.112,136.16,清仓,125.160,0.2%
113570,百达转债,127.500,11.73%,2.64,A+,4.060,139.23,清仓,125.100,1.9%
128040,华通转债,133.716,6.70%,1.90,AA,2.321,140.42,清仓,128.301,4.2%
