代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123118,惠城转债,121.779,18.52%,2.47,A+,5.616,140.30,建仓,121.779,0%
110058,永鼎转债,131.840,8.93%,2.96,AA-,3.392,140.77,建仓,131.840,0%
128100,搜特转债,105.804,9.87%,2.93,A,4.296,115.67,持仓,105.062,0.7%
113033,利群转债,106.500,25.26%,1.11,AA,4.351,131.76,持仓,107.600,-1.0%
128066,亚泰转债,111.145,22.07%,1.49,AA-,3.397,133.22,持仓,111.050,0.1%
128087,孚日转债,112.200,21.07%,1.01,AA-,4.066,133.27,持仓,111.905,0.3%
113609,永安转债,121.540,13.74%,1.19,AA-,5.000,135.28,持仓,122.430,-0.7%
127042,嘉美转债,124.889,10.58%,2.31,AA,5.710,135.47,持仓,125.430,-0.4%
113591,胜达转债,133.350,3.10%,2.55,AA-,4.600,136.45,持仓,134.890,-1.1%
113505,杭电转债,127.790,8.88%,2.06,AA,2.279,136.67,持仓,129.960,-1.7%
128106,华统转债,128.922,8.73%,2.86,AA,4.375,137.65,持仓,129.100,-0.1%
110071,湖盐转债,130.670,7.03%,2.73,AA,4.625,137.70,持仓,130.670,0.0%
110057,现代转债,117.100,20.67%,1.13,AAA,3.351,137.77,持仓,117.280,-0.2%
128037,岩土转债,111.496,27.08%,1.19,AA,2.307,138.58,持仓,111.545,-0.0%
127020,中金转债,123.216,15.96%,1.37,AA+,4.652,139.18,持仓,123.180,0.0%
127028,英特转债,117.383,22.12%,1.70,AA+,5.115,139.50,持仓,117.800,-0.4%
113610,灵康转债,116.790,22.78%,4.01,AA-,5.019,139.57,持仓,116.570,0.2%
123063,大禹转债,125.350,14.23%,2.58,AA-,4.674,139.58,持仓,125.425,-0.1%
113026,核能转债,129.400,10.50%,1.57,AAA,3.389,139.90,持仓,129.970,-0.4%
113567,君禾转债,126.930,13.50%,3.33,A+,4.274,140.43,持仓,127.060,-0.1%
123080,海波转债,133.260,8.29%,3.00,A+,5.022,141.55,清仓,131.110,1.6%
113614,健20转债,142.860,-0.26%,11.41,AA,5.063,142.60,清仓,140.780,1.5%
