代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123024,岱勒转债,114.231,14.39%,2.86,A+,2.586,128.62,建仓,114.231,0%
113048,晶科转债,131.700,-2.60%,1.89,AA,5.674,129.10,建仓,131.700,0%
128100,搜特转债,101.260,10.09%,1.32,A,4.559,111.35,持仓,101.457,-0.2%
113033,利群转债,105.750,15.83%,1.13,AA,4.614,121.58,持仓,105.550,0.2%
127020,中金转债,120.402,3.04%,1.53,AA+,4.915,123.44,持仓,119.661,0.6%
128081,海亮转债,118.500,5.45%,2.12,AA,4.258,123.95,持仓,119.853,-1.1%
113609,永安转债,116.700,8.17%,1.23,AA-,5.263,124.87,持仓,118.080,-1.2%
113610,灵康转债,118.180,7.34%,4.46,AA-,5.282,125.52,持仓,119.330,-1.0%
123097,美力转债,121.456,4.08%,2.53,A+,5.438,125.54,持仓,122.666,-1.0%
123106,正丹转债,119.031,7.55%,2.71,AA-,5.592,126.58,持仓,121.404,-2.0%
127034,绿茵转债,103.430,23.60%,1.49,AA-,5.693,127.03,持仓,103.977,-0.5%
123063,大禹转债,121.700,5.34%,2.67,AA-,4.937,127.04,持仓,120.813,0.7%
123082,北陆转债,114.219,12.93%,2.45,A+,5.299,127.15,持仓,114.220,-0.0%
128066,亚泰转债,103.057,24.22%,1.28,AA-,3.660,127.28,持仓,103.401,-0.3%
128141,旺能转债,117.608,9.71%,1.48,AA,5.326,127.32,持仓,119.204,-1.3%
128037,岩土转债,106.921,20.97%,1.20,AA,2.570,127.89,持仓,108.130,-1.1%
113549,白电转债,112.490,15.50%,1.41,AA,4.238,127.99,持仓,113.520,-0.9%
123118,惠城转债,113.924,14.32%,2.54,A+,5.879,128.24,持仓,115.550,-1.4%
127028,英特转债,106.801,21.79%,1.62,AA+,5.378,128.59,持仓,107.543,-0.7%
123080,海波转债,123.959,4.70%,2.91,A+,5.285,128.66,持仓,124.137,-0.1%
113591,胜达转债,104.880,24.32%,1.67,AA-,4.863,129.20,清仓,105.230,-0.3%
113014,林洋转债,128.440,2.65%,1.71,AA,2.186,131.09,清仓,124.330,3.3%
