代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123112,万讯转债,128.138,4.59%,2.82,AA-,5.449,132.73,建仓,128.138,0%
110057,现代转债,116.850,16.26%,1.20,AAA,3.430,133.11,建仓,116.850,0%
128100,搜特转债,101.461,8.13%,1.93,A,4.375,109.59,持仓,102.242,-0.8%
128087,孚日转债,105.600,17.05%,1.00,AA-,4.145,122.65,持仓,105.508,0.1%
127042,嘉美转债,123.010,1.19%,2.62,AA,5.789,124.20,持仓,124.356,-1.1%
113033,利群转债,103.490,21.11%,1.14,AA,4.430,124.60,持仓,103.650,-0.2%
128081,海亮转债,117.302,10.89%,1.95,AA,4.074,128.19,持仓,118.332,-0.9%
113609,永安转债,113.040,15.35%,1.10,AA-,5.079,128.39,持仓,112.800,0.2%
128106,华统转债,121.754,7.12%,2.74,AA,4.455,128.87,持仓,122.197,-0.4%
113505,杭电转债,118.960,10.53%,1.85,AA,2.359,129.49,持仓,118.660,0.3%
127020,中金转债,122.404,7.14%,1.54,AA+,4.732,129.54,持仓,122.258,0.1%
127028,英特转债,109.068,20.89%,1.63,AA+,5.195,129.96,持仓,108.649,0.4%
113610,灵康转债,113.270,16.80%,4.28,AA-,5.099,130.07,持仓,113.120,0.1%
113607,伟20转债,130.000,0.08%,6.14,AA,5.019,130.08,持仓,129.840,0.1%
128037,岩土转债,108.030,22.22%,1.21,AA,2.386,130.25,持仓,107.976,0.1%
110077,洪城转债,129.360,1.88%,1.49,AA+,5.068,131.24,持仓,128.280,0.8%
128066,亚泰转债,105.659,25.58%,1.40,AA-,3.477,131.24,持仓,105.638,0.0%
123082,北陆转债,113.525,18.50%,2.27,A+,5.115,132.03,持仓,113.139,0.3%
123063,大禹转债,118.006,14.45%,2.47,AA-,4.753,132.46,持仓,117.489,0.4%
123080,海波转债,119.368,13.59%,2.59,A+,5.101,132.96,持仓,117.180,1.9%
128145,日丰转债,124.409,10.14%,3.15,AA-,5.403,134.55,清仓,123.912,0.4%
123100,朗科转债,124.801,8.78%,3.50,AA-,5.290,133.58,清仓,121.732,2.5%
