代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
110057,现代转债,116.280,1.86%,1.39,AAA,3.830,118.14,建仓,116.280,0%
128013,洪涛转债,106.251,4.00%,1.06,AA-,1.156,110.25,持仓,105.999,0.2%
128087,孚日转债,103.380,8.70%,1.07,AA,4.545,112.08,持仓,102.550,0.8%
113033,利群转债,99.750,12.60%,1.10,AA,4.830,112.35,持仓,99.990,-0.2%
127033,中装转2,100.998,11.38%,1.23,AA,5.871,112.38,持仓,101.089,-0.1%
128085,鸿达转债,112.959,0.18%,1.49,BB,4.542,113.14,持仓,111.823,1.0%
127028,英特转债,112.357,2.14%,2.03,AA+,5.595,114.50,持仓,110.551,1.6%
113039,嘉泽转债,105.190,9.80%,1.95,AA,5.227,114.99,持仓,105.800,-0.6%
113610,灵康转债,107.980,7.23%,4.08,AA-,5.499,115.21,持仓,108.930,-0.9%
127034,绿茵转债,104.537,11.00%,1.70,AA-,5.910,115.54,持仓,105.292,-0.7%
123080,海波转债,112.495,4.38%,2.71,A+,5.501,116.88,持仓,112.372,0.1%
113591,胜达转债,106.010,11.17%,1.90,AA-,5.079,117.18,持仓,106.030,-0.0%
123089,九洲转2,117.704,-0.35%,1.51,AA-,5.556,117.35,持仓,115.625,1.8%
128081,海亮转债,110.870,6.61%,1.96,AA,4.474,117.48,持仓,109.903,0.9%
123097,美力转债,109.905,7.94%,2.22,A+,5.655,117.84,持仓,108.620,1.2%
110071,湖盐转债,109.000,10.01%,2.14,AA,5.104,119.01,清仓,107.970,1.0%
