代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113549,白电转债,114.900,13.48%,1.46,AA,4.244,128.38,建仓,114.900,0%
123068,弘信转债,117.214,11.82%,4.38,AA-,5.159,129.03,建仓,117.214,0%
128141,旺能转债,117.988,11.43%,1.45,AA,5.332,129.42,建仓,117.988,0%
128100,搜特转债,101.364,6.63%,1.37,A,4.564,107.99,持仓,99.870,1.5%
113033,利群转债,104.990,14.46%,1.14,AA,4.619,119.45,持仓,104.660,0.3%
128081,海亮转债,119.998,5.22%,2.15,AA,4.263,125.22,持仓,119.678,0.3%
127020,中金转债,120.850,5.37%,1.51,AA+,4.921,126.22,持仓,120.982,-0.1%
127034,绿茵转债,104.178,22.25%,1.52,AA-,5.699,126.43,持仓,104.053,0.1%
113610,灵康转债,119.530,7.20%,4.52,AA-,5.288,126.73,持仓,120.190,-0.5%
123097,美力转债,121.746,5.39%,2.50,A+,5.444,127.14,持仓,119.356,2.0%
113591,胜达转债,105.230,22.26%,1.71,AA-,4.868,127.49,持仓,104.950,0.3%
128066,亚泰转债,103.193,24.39%,1.28,AA-,3.666,127.58,持仓,102.976,0.2%
113609,永安转债,120.030,7.97%,1.26,AA-,5.268,128.00,持仓,119.250,0.7%
113014,林洋转债,124.330,3.79%,1.64,AA,2.192,128.12,持仓,124.530,-0.2%
123082,北陆转债,113.244,15.34%,2.38,A+,5.304,128.58,持仓,112.936,0.3%
127028,英特转债,108.221,20.45%,1.66,AA+,5.384,128.67,持仓,107.870,0.3%
128037,岩土转债,108.627,20.27%,1.23,AA,2.575,128.90,持仓,107.500,1.0%
123063,大禹转债,122.319,6.64%,2.65,AA-,4.942,128.96,持仓,120.500,1.5%
123106,正丹转债,122.150,7.40%,2.79,AA-,5.597,129.55,持仓,121.510,0.5%
123118,惠城转债,116.576,13.33%,2.62,A+,5.885,129.91,持仓,116.211,0.3%
113039,嘉泽转债,126.230,4.24%,2.60,AA,5.016,130.47,清仓,124.250,1.6%
113570,百达转债,118.400,12.55%,2.35,A+,4.562,130.95,清仓,116.830,1.3%
128106,华统转债,113.984,16.85%,2.26,AA,4.644,130.83,清仓,113.316,0.6%
