代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123086,海兰转债,114.846,5.42%,2.93,AA-,5.373,120.27,建仓,114.846,0%
128066,亚泰转债,99.305,24.22%,1.24,AA-,3.723,123.53,建仓,99.305,0%
127035,濮耐转债,111.404,12.42%,1.46,AA,4.827,123.82,建仓,111.404,0%
123063,大禹转债,113.260,10.96%,2.36,AA-,5.000,124.22,建仓,113.260,0%
128026,众兴转债,116.552,8.26%,1.79,AA-,2.378,124.81,建仓,116.552,0%
113033,利群转债,100.040,12.03%,1.10,AA,4.677,112.07,持仓,100.300,-0.3%
128085,鸿达转债,113.333,0.71%,1.53,B,4.389,114.04,持仓,118.782,-4.6%
128100,搜特转债,79.941,34.79%,1.53,A,4.622,114.73,持仓,79.612,0.4%
113610,灵康转债,115.220,3.12%,4.53,AA-,5.345,118.34,持仓,115.800,-0.5%
113549,白电转债,108.970,10.09%,1.43,AA,4.301,119.06,持仓,111.170,-2.0%
110071,湖盐转债,115.050,4.04%,2.43,AA,4.951,119.09,持仓,119.100,-3.4%
127028,英特转债,104.490,14.86%,1.68,AA+,5.441,119.35,持仓,105.206,-0.7%
128081,海亮转债,117.623,1.94%,2.17,AA,4.321,119.56,持仓,119.700,-1.7%
127034,绿茵转债,102.690,17.07%,1.58,AA-,5.756,119.76,持仓,104.976,-2.2%
123080,海波转债,113.650,6.56%,2.69,A+,5.348,120.21,持仓,117.040,-2.9%
113609,永安转债,107.900,12.40%,1.08,AA-,5.326,120.30,持仓,113.270,-4.7%
113039,嘉泽转债,114.430,7.88%,2.27,AA,5.074,122.31,持仓,119.900,-4.6%
123097,美力转债,111.400,11.40%,2.17,A+,5.501,122.80,持仓,116.110,-4.1%
123082,北陆转债,107.455,15.87%,2.25,A+,5.362,123.33,持仓,109.500,-1.9%
128057,博彦转债,116.500,7.52%,1.57,AA-,3.605,124.02,持仓,120.859,-3.6%
128013,洪涛转债,104.598,11.31%,0.98,A-,1.003,115.91,清仓,106.928,-2.2%
128087,孚日转债,99.200,12.73%,0.99,AA-,4.392,111.93,清仓,102.303,-3.0%
111000,起帆转债,110.110,15.63%,2.69,AA-,5.825,125.74,清仓,112.010,-1.7%
127020,中金转债,117.456,8.11%,1.43,AA+,4.978,125.57,清仓,118.960,-1.3%
123118,惠城转债,113.620,13.22%,2.56,A+,5.942,126.84,清仓,114.980,-1.2%
