代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128085,鸿达转债,109.499,-1.33%,1.46,BB,4.559,108.17,建仓,109.499,0%
127028,英特转债,111.897,2.70%,2.01,AA+,5.611,114.60,建仓,111.897,0%
113610,灵康转债,110.260,6.75%,4.29,AA-,5.515,117.01,建仓,110.260,0%
113591,胜达转债,105.950,11.50%,1.90,AA-,5.096,117.45,建仓,105.950,0%
113534,鼎胜转债,103.660,15.02%,1.54,AA,3.868,118.68,建仓,103.660,0%
123097,美力转债,108.901,9.85%,2.16,A+,5.671,118.75,建仓,108.901,0%
123063,大禹转债,111.879,7.23%,2.40,AA-,5.170,119.11,建仓,111.879,0%
123087,明电转债,103.710,15.70%,2.72,AA-,5.553,119.41,建仓,103.710,0%
110057,现代转债,115.390,4.22%,1.35,AAA,3.847,119.61,建仓,115.390,0%
128013,洪涛转债,106.465,5.56%,1.05,AA-,1.173,112.03,持仓,106.516,-0.0%
113033,利群转债,99.940,12.63%,1.10,AA,4.847,112.57,持仓,99.560,0.4%
127033,中装转2,102.122,10.88%,1.25,AA,5.888,113.00,持仓,100.944,1.2%
128087,孚日转债,102.865,11.00%,1.04,AA,4.562,113.86,持仓,102.500,0.4%
128081,海亮转债,109.950,4.69%,1.98,AA,4.490,114.64,持仓,109.345,0.6%
113039,嘉泽转债,106.230,8.66%,2.00,AA,5.244,114.89,持仓,105.840,0.4%
123089,九洲转2,114.660,2.49%,1.43,AA-,5.573,117.15,持仓,114.960,-0.3%
113609,永安转债,118.370,-1.20%,1.35,AA-,5.496,117.17,持仓,117.850,0.4%
123102,华自转债,116.508,0.83%,1.45,AA-,5.792,117.34,持仓,114.310,1.9%
123086,海兰转债,107.520,10.57%,2.62,AA-,5.542,118.09,持仓,107.014,0.5%
123080,海波转债,113.005,5.68%,2.70,A+,5.518,118.69,持仓,111.647,1.2%
110071,湖盐转债,107.180,12.47%,2.09,AA,5.121,119.65,清仓,106.660,0.5%
