代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123129,锦鸡转债,124.131,15.19%,3.44,AA-,5.893,139.32,建仓,124.131,0%
113601,塞力转债,109.980,30.96%,1.81,AA-,4.688,140.94,建仓,109.980,0%
128044,岭南转债,117.807,23.19%,1.14,AA-,2.671,141.00,建仓,117.807,0%
128100,搜特转债,106.982,12.54%,2.90,A,4.244,119.52,持仓,107.755,-0.7%
113591,胜达转债,123.300,6.00%,2.29,AA-,4.548,129.30,持仓,124.560,-1.0%
128066,亚泰转债,113.500,18.08%,1.58,AA-,3.345,131.58,持仓,113.661,-0.1%
128087,孚日转债,111.951,20.52%,1.01,AA-,4.014,132.47,持仓,111.501,0.4%
113033,利群转债,108.310,25.49%,1.13,AA,4.299,133.80,持仓,107.640,0.6%
127028,英特转债,118.330,16.50%,1.80,AA+,5.063,134.83,持仓,114.800,3.1%
127042,嘉美转债,123.424,11.73%,2.26,AA,5.658,135.15,持仓,123.004,0.3%
128037,岩土转债,112.693,22.57%,1.25,AA,2.255,135.26,持仓,110.965,1.6%
128081,海亮转债,131.902,4.08%,2.27,AA,3.942,135.98,持仓,132.800,-0.7%
113610,灵康转债,127.380,9.02%,4.93,AA-,4.967,136.40,持仓,127.220,0.1%
113609,永安转债,130.930,7.03%,1.36,AA-,4.948,137.96,持仓,126.680,3.4%
127020,中金转债,123.810,14.42%,1.39,AA+,4.600,138.23,持仓,124.820,-0.8%
110057,现代转债,117.260,21.48%,1.12,AAA,3.299,138.74,持仓,116.920,0.3%
128075,远东转债,128.170,10.97%,1.12,AA,3.781,139.14,持仓,128.100,0.1%
123080,海波转债,129.873,10.42%,2.87,A+,4.970,140.29,持仓,129.801,0.1%
123063,大禹转债,127.400,13.95%,2.63,AA-,4.622,141.35,持仓,126.915,0.4%
113567,君禾转债,135.620,5.90%,4.70,A+,4.222,141.52,持仓,135.160,0.3%
113549,白电转债,129.260,13.15%,1.67,AA,3.923,142.41,清仓,127.800,1.1%
113599,嘉友转债,128.720,13.05%,2.72,AA-,4.644,141.77,清仓,125.960,2.2%
110071,湖盐转债,124.230,17.90%,2.35,AA,4.573,142.13,清仓,125.060,-0.7%
