代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
127028,英特转债,109.310,20.76%,1.63,AA+,5.307,130.07,建仓,109.310,0%
113505,杭电转债,114.440,15.75%,1.70,AA,2.471,130.19,建仓,114.440,0%
128106,华统转债,115.108,15.35%,2.26,AA,4.567,130.46,建仓,115.108,0%
128057,博彦转债,127.000,4.00%,1.77,AA-,3.471,131.00,建仓,127.000,0%
128100,搜特转债,110.742,6.16%,2.15,A,4.488,116.90,持仓,112.760,-1.8%
113033,利群转债,104.260,16.01%,1.20,AA,4.542,120.27,持仓,106.990,-2.6%
128087,孚日转债,107.270,13.85%,1.04,AA-,4.258,121.12,持仓,108.613,-1.2%
128066,亚泰转债,105.762,18.83%,1.48,AA-,3.589,124.59,持仓,107.856,-1.9%
127042,嘉美转债,119.080,6.61%,2.41,AA,5.901,125.69,持仓,121.500,-2.0%
127027,靖远转债,123.233,2.59%,1.06,AA+,5.236,125.82,持仓,123.915,-0.6%
113591,胜达转债,114.690,12.51%,2.02,AA-,4.792,127.20,持仓,114.750,-0.1%
113609,永安转债,118.120,9.24%,1.22,AA-,5.192,127.36,持仓,121.700,-2.9%
127034,绿茵转债,105.970,22.27%,1.54,AA-,5.622,128.24,持仓,107.959,-1.8%
123097,美力转债,119.394,10.03%,2.27,A+,5.367,129.42,持仓,121.163,-1.5%
123082,北陆转债,120.118,9.89%,2.59,A+,5.227,130.01,持仓,122.001,-1.5%
123063,大禹转债,123.120,7.14%,2.75,AA-,4.866,130.26,持仓,122.846,0.2%
113610,灵康转债,116.750,13.71%,4.49,AA-,5.211,130.46,持仓,118.270,-1.3%
128133,奇正转债,118.177,12.61%,4.84,AA,5.019,130.79,持仓,121.304,-2.6%
113607,伟20转债,128.250,2.74%,5.90,AA,5.132,130.99,持仓,130.760,-1.9%
128037,岩土转债,116.550,14.70%,1.38,AA,2.499,131.25,持仓,114.898,1.4%
113549,白电转债,134.630,-0.01%,1.96,AA,4.167,134.62,清仓,131.190,2.6%
110057,现代转债,116.940,14.83%,1.21,AAA,3.542,131.77,清仓,119.000,-1.7%
113570,百达转债,120.530,13.90%,2.40,A+,4.485,134.43,清仓,121.060,-0.4%
128143,锋龙转债,122.408,10.36%,4.08,A+,5.315,132.77,清仓,121.402,0.8%
