代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113591,胜达转债,140.700,-0.04%,2.80,AA-,4.460,140.66,建仓,140.700,0%
123118,惠城转债,124.075,20.15%,2.48,A+,5.477,144.22,建仓,124.075,0%
127034,绿茵转债,108.850,35.44%,1.42,AA-,5.290,144.29,建仓,108.850,0%
128100,搜特转债,113.186,10.46%,3.12,A,4.156,123.65,持仓,114.376,-1.0%
113026,核能转债,129.930,1.57%,1.72,AAA,3.249,131.50,持仓,130.030,-0.1%
127042,嘉美转债,125.500,8.55%,2.37,AA,5.570,134.05,持仓,127.315,-1.4%
113017,吉视转债,121.440,16.23%,1.03,AA+,1.951,137.67,持仓,125.470,-3.2%
128037,岩土转债,117.771,20.89%,1.32,AA,2.167,138.66,持仓,119.759,-1.7%
128081,海亮转债,132.998,6.51%,2.24,AA,3.855,139.51,持仓,133.391,-0.3%
113609,永安转债,131.860,7.90%,1.36,AA-,4.860,139.76,持仓,130.590,1.0%
128066,亚泰转债,119.083,21.04%,1.61,AA-,3.258,140.12,持仓,120.614,-1.3%
110057,现代转债,123.730,16.47%,1.23,AAA,3.211,140.20,持仓,125.150,-1.1%
113033,利群转债,113.320,26.90%,1.17,AA,4.211,140.22,持仓,114.430,-1.0%
128087,孚日转债,125.479,15.95%,1.18,AA-,3.926,141.43,持仓,127.690,-1.7%
127028,英特转债,129.602,12.50%,2.06,AA+,4.975,142.10,持仓,129.716,-0.1%
128044,岭南转债,124.484,17.63%,1.26,AA-,2.584,142.11,持仓,127.248,-2.2%
113610,灵康转债,126.910,15.27%,4.65,AA-,4.879,142.18,持仓,128.390,-1.2%
123080,海波转债,131.075,11.61%,2.86,A+,4.882,142.69,持仓,132.600,-1.2%
113567,君禾转债,136.900,6.26%,4.73,A+,4.134,143.16,持仓,136.070,0.6%
110083,苏租转债,119.080,24.83%,1.13,AAA,5.825,143.91,持仓,120.790,-1.4%
110071,湖盐转债,133.940,14.30%,2.62,AA,4.485,148.24,清仓,132.600,1.0%
123024,岱勒转债,129.301,17.01%,3.23,A+,2.184,146.31,清仓,129.156,0.1%
123097,美力转债,139.194,7.29%,2.68,A+,5.036,146.48,清仓,133.350,4.4%
