代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
127033,中装转2,100.944,9.41%,1.25,AA,5.890,110.35,建仓,100.944,0%
128013,洪涛转债,106.516,4.71%,1.06,AA-,1.175,111.23,建仓,106.516,0%
113033,利群转债,99.560,12.38%,1.10,AA,4.849,111.94,建仓,99.560,0%
113039,嘉泽转债,105.840,6.74%,2.02,AA,5.247,112.58,建仓,105.840,0%
128087,孚日转债,102.500,10.61%,1.04,AA,4.564,113.11,建仓,102.500,0%
128081,海亮转债,109.345,4.22%,1.98,AA,4.493,113.56,建仓,109.345,0%
123089,九洲转2,114.960,0.84%,1.45,AA-,5.575,115.80,建仓,114.960,0%
123080,海波转债,111.647,5.45%,2.67,A+,5.521,117.10,建仓,111.647,0%
113609,永安转债,117.850,-0.70%,1.34,AA-,5.499,117.15,建仓,117.850,0%
123102,华自转债,114.310,3.27%,1.39,AA-,5.795,117.58,建仓,114.310,0%
123086,海兰转债,107.014,10.68%,2.61,AA-,5.545,117.69,建仓,107.014,0%
110071,湖盐转债,106.660,12.27%,2.08,AA,5.123,118.93,建仓,106.660,0%
