代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
110052,贵广转债,132.460,-0.96%,2.80,AA+,3.025,131.50,建仓,132.460,0%
127033,中装转2,128.325,7.59%,1.45,AA,5.137,135.91,建仓,128.325,0%
127019,国城转债,115.741,25.83%,8.60,AA,4.384,141.57,建仓,115.741,0%
123097,美力转债,128.473,14.31%,2.32,A+,4.921,142.78,建仓,128.473,0%
128100,搜特转债,102.490,16.11%,2.69,BB,4.041,118.60,持仓,102.934,-0.4%
127040,国泰转债,133.452,-0.60%,1.93,AA+,5.362,132.85,持仓,136.920,-2.5%
113033,利群转债,115.200,19.99%,1.26,AA,4.096,135.19,持仓,115.500,-0.3%
127042,嘉美转债,131.579,4.54%,2.57,AA,5.455,136.12,持仓,132.670,-0.8%
128081,海亮转债,131.800,4.69%,2.26,AA,3.740,136.49,持仓,131.110,0.5%
113591,胜达转债,125.540,10.97%,2.25,AA-,4.345,136.51,持仓,126.400,-0.7%
128107,交科转债,132.024,6.10%,1.06,AA+,4.156,138.12,持仓,132.228,-0.2%
113017,吉视转债,125.430,14.63%,1.09,AA+,1.836,140.06,持仓,128.570,-2.4%
128087,孚日转债,121.626,18.98%,1.11,AA-,3.811,140.61,持仓,123.489,-1.5%
128044,岭南转债,128.088,13.23%,1.34,AA-,2.468,141.32,持仓,128.966,-0.7%
127027,靖远转债,134.848,6.85%,1.08,AA+,4.789,141.70,持仓,134.781,0.0%
110071,湖盐转债,131.350,10.68%,3.47,AA,4.370,142.03,持仓,130.700,0.5%
127028,英特转债,120.200,22.43%,1.76,AA+,4.860,142.63,持仓,120.524,-0.3%
110083,苏租转债,117.890,25.04%,1.11,AAA,5.710,142.93,持仓,118.050,-0.1%
113609,永安转债,118.920,24.12%,1.07,AA-,4.745,143.04,持仓,119.550,-0.5%
123080,海波转债,132.870,10.22%,2.94,A+,4.767,143.09,持仓,133.226,-0.3%
127034,绿茵转债,110.401,35.06%,1.44,AA-,5.175,145.46,清仓,111.080,-0.6%
128075,远东转债,128.682,14.60%,1.09,AA,3.578,143.28,清仓,126.655,1.6%
113567,君禾转债,133.830,9.59%,4.48,A+,4.019,143.42,清仓,129.910,3.0%
128066,亚泰转债,136.224,11.26%,2.01,AA-,3.142,147.48,清仓,118.499,15.0%
