代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113628,晨丰转债,108.430,19.21%,1.81,A,5.860,127.64,建仓,108.430,0%
110057,现代转债,117.890,11.41%,1.26,AAA,3.463,129.30,建仓,117.890,0%
128133,奇正转债,117.680,11.90%,4.84,AA,4.940,129.58,建仓,117.680,0%
128100,搜特转债,103.048,4.99%,2.02,A,4.408,108.04,持仓,103.936,-0.9%
113033,利群转债,103.430,15.45%,1.19,AA,4.463,118.88,持仓,104.050,-0.6%
128087,孚日转债,105.173,14.05%,1.02,AA-,4.178,119.22,持仓,105.066,0.1%
128066,亚泰转债,106.696,15.41%,1.53,AA-,3.510,122.11,持仓,105.150,1.5%
113591,胜达转债,121.380,1.07%,2.38,AA-,4.712,122.45,持仓,119.130,1.9%
127042,嘉美转债,119.880,2.96%,2.51,AA,5.822,122.84,持仓,118.950,0.8%
113549,白电转债,120.020,3.19%,1.73,AA,4.088,123.21,持仓,117.800,1.9%
113607,伟20转债,123.870,0.15%,5.84,AA,5.052,124.02,持仓,121.950,1.6%
113610,灵康转债,116.550,8.37%,4.75,AA-,5.132,124.92,持仓,117.240,-0.6%
113600,新星转债,125.350,-0.08%,2.87,AA-,4.830,125.27,持仓,124.490,0.7%
128037,岩土转债,108.330,17.42%,1.25,AA,2.419,125.75,持仓,108.299,0.0%
127028,英特转债,108.598,17.16%,1.68,AA+,5.227,125.76,持仓,108.289,0.3%
128106,华统转债,123.010,4.21%,2.68,AA,4.488,127.22,持仓,122.648,0.3%
113609,永安转债,113.360,14.33%,1.11,AA-,5.112,127.69,持仓,112.440,0.8%
123082,北陆转债,115.420,13.36%,2.42,A+,5.148,128.78,持仓,115.502,-0.1%
127020,中金转债,123.951,4.92%,1.59,AA+,4.764,128.87,持仓,117.881,5.1%
128081,海亮转债,123.600,5.43%,2.16,AA,4.107,129.03,持仓,120.180,2.8%
127027,靖远转债,115.576,5.47%,0.94,AA+,5.156,121.05,清仓,124.920,-7.5%
113026,核能转债,121.100,9.44%,1.53,AAA,3.501,130.54,清仓,120.700,0.3%
123073,同和转债,122.093,7.64%,4.08,A+,5.033,129.73,清仓,122.229,-0.1%
