代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128106,华统转债,112.666,16.14%,2.25,AA,4.663,128.81,建仓,112.666,0%
113570,百达转债,114.960,15.88%,2.22,A+,4.581,130.84,建仓,114.960,0%
128087,孚日转债,102.672,14.08%,1.01,AA-,4.353,116.75,持仓,102.622,0.0%
113033,利群转债,104.910,14.19%,1.14,AA,4.638,119.10,持仓,104.250,0.6%
127020,中金转债,120.449,3.85%,1.52,AA+,4.940,124.30,持仓,119.167,1.1%
113609,永安转债,116.190,8.18%,1.22,AA-,5.288,124.37,持仓,114.010,1.9%
127034,绿茵转债,104.412,21.37%,1.55,AA-,5.718,125.78,持仓,103.999,0.4%
127028,英特转债,108.562,17.31%,1.71,AA+,5.403,125.87,持仓,109.018,-0.4%
123063,大禹转债,119.730,6.69%,2.59,AA-,4.962,126.42,持仓,119.138,0.5%
128081,海亮转债,121.639,5.33%,2.17,AA,4.282,126.97,持仓,122.210,-0.5%
123082,北陆转债,112.980,14.14%,2.40,A+,5.323,127.12,持仓,112.886,0.1%
128066,亚泰转债,103.000,24.16%,1.28,AA-,3.685,127.16,持仓,102.980,0.0%
128037,岩土转债,107.988,19.99%,1.22,AA,2.595,127.98,持仓,107.660,0.3%
123118,惠城转债,118.865,9.28%,2.78,A+,5.904,128.14,持仓,117.663,1.0%
128141,旺能转债,116.147,12.48%,1.42,AA,5.351,128.63,持仓,115.456,0.6%
113591,胜达转债,104.700,24.27%,1.67,AA-,4.888,128.97,持仓,104.690,0.0%
128057,博彦转债,122.498,7.13%,1.66,AA-,3.567,129.63,持仓,121.800,0.6%
110057,现代转债,113.480,16.21%,1.18,AAA,3.638,129.69,持仓,113.410,0.1%
123097,美力转债,128.158,1.65%,2.73,A+,5.463,129.81,持仓,124.899,2.6%
113039,嘉泽转债,124.710,5.76%,2.53,AA,5.036,130.47,持仓,121.090,3.0%
127040,国泰转债,150.003,2.73%,2.19,AA+,5.904,152.73,清仓,130.000,15.4%
128085,鸿达转债,136.845,-1.28%,1.88,B,4.351,135.56,清仓,126.409,8.3%
