代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123097,美力转债,109.127,7.18%,2.22,A+,5.638,116.31,建仓,109.127,0%
123063,大禹转债,109.998,8.88%,2.33,AA-,5.137,118.88,建仓,109.998,0%
128085,鸿达转债,109.142,0.91%,1.47,B,4.526,110.05,持仓,112.614,-3.1%
128013,洪涛转债,105.748,5.30%,1.04,AA-,1.140,111.05,持仓,105.930,-0.2%
128087,孚日转债,103.029,9.09%,1.06,AA,4.529,112.12,持仓,103.890,-0.8%
113033,利群转债,99.930,12.26%,1.10,AA,4.814,112.19,持仓,100.050,-0.1%
127033,中装转2,101.069,11.26%,1.23,AA,5.855,112.33,持仓,100.944,0.1%
113610,灵康转债,106.080,9.12%,3.94,AA-,5.482,115.20,持仓,107.780,-1.6%
123080,海波转债,109.016,6.53%,2.58,A+,5.485,115.55,持仓,109.596,-0.5%
113039,嘉泽转债,104.680,10.89%,1.92,AA,5.211,115.57,持仓,105.420,-0.7%
127028,英特转债,110.945,4.99%,1.95,AA+,5.578,115.93,持仓,111.591,-0.6%
128081,海亮转债,109.944,6.56%,1.95,AA,4.458,116.50,持仓,110.800,-0.8%
113591,胜达转债,106.540,10.42%,1.93,AA-,5.063,116.96,持仓,107.080,-0.5%
113505,杭电转债,105.000,12.98%,1.60,AA,2.742,117.98,持仓,104.550,0.4%
110071,湖盐转债,108.200,9.88%,2.13,AA,5.088,118.08,持仓,108.810,-0.6%
113568,新春转债,109.000,9.37%,1.42,AA-,4.742,118.37,持仓,108.350,0.6%
128106,华统转债,112.670,5.80%,2.48,AA,4.838,118.47,持仓,113.449,-0.7%
123086,海兰转债,109.107,9.41%,2.69,AA-,5.510,118.52,持仓,107.920,1.1%
128145,日丰转债,114.040,4.62%,3.10,AA-,5.789,118.66,持仓,114.874,-0.7%
128082,华锋转债,116.375,2.66%,1.79,A+,4.490,119.03,持仓,116.783,-0.3%
128066,亚泰转债,102.303,16.80%,1.42,AA-,3.860,119.10,清仓,102.990,-0.7%
123087,明电转债,104.920,14.16%,2.79,AA-,5.521,119.08,清仓,105.317,-0.4%
