代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113026,核能转债,138.700,1.50%,1.84,AAA,3.274,140.20,建仓,138.700,0%
110057,现代转债,123.520,17.98%,1.22,AAA,3.236,141.50,建仓,123.520,0%
110071,湖盐转债,131.050,11.69%,2.62,AA,4.510,142.74,建仓,131.050,0%
123097,美力转债,133.727,9.05%,2.53,A+,5.060,142.78,建仓,133.727,0%
128100,搜特转债,110.900,8.23%,3.12,A,4.181,119.13,持仓,108.494,2.2%
113017,吉视转债,120.380,13.75%,1.05,AA+,1.975,134.13,持仓,116.710,3.1%
127042,嘉美转债,126.179,9.14%,2.37,AA,5.595,135.32,持仓,127.449,-1.0%
128087,孚日转债,129.263,7.92%,1.30,AA-,3.951,137.18,持仓,122.924,5.2%
128066,亚泰转债,119.729,19.60%,1.64,AA-,3.282,139.33,持仓,117.882,1.6%
128037,岩土转债,117.796,21.73%,1.31,AA,2.192,139.53,持仓,116.336,1.3%
113610,灵康转债,129.440,10.12%,4.96,AA-,4.904,139.56,持仓,128.220,1.0%
113033,利群转债,113.050,26.60%,1.17,AA,4.236,139.65,持仓,111.510,1.4%
128081,海亮转债,134.563,5.50%,2.29,AA,3.879,140.06,持仓,133.949,0.5%
127020,中金转债,124.290,15.79%,1.38,AA+,4.537,140.08,持仓,124.084,0.2%
127028,英特转债,123.800,16.90%,1.90,AA+,5.000,140.70,持仓,128.000,-3.3%
113591,胜达转债,136.410,4.46%,2.57,AA-,4.485,140.87,持仓,130.620,4.4%
128044,岭南转债,124.520,16.69%,1.27,AA-,2.608,141.21,持仓,121.421,2.6%
113570,百达转债,128.720,13.15%,2.63,A+,4.178,141.87,持仓,128.290,0.3%
113567,君禾转债,130.950,11.82%,4.30,A+,4.159,142.77,持仓,130.280,0.5%
110083,苏租转债,118.200,24.64%,1.12,AAA,5.849,142.84,持仓,117.660,0.5%
113609,永安转债,135.700,7.83%,1.40,AA-,4.885,143.53,清仓,135.910,-0.2%
127034,绿茵转债,108.698,34.98%,1.42,AA-,5.315,143.68,清仓,107.471,1.1%
123118,惠城转债,124.801,21.05%,2.48,A+,5.501,145.85,清仓,122.610,1.8%
123080,海波转债,130.418,13.47%,2.80,A+,4.907,143.89,清仓,126.725,2.9%
