代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
118003,华兴转债,100.000,10.75%,4.59,AA,5.945,110.75,建仓,100.000,0%
127007,湖广转债,123.241,7.62%,1.05,AA+,2.523,130.86,建仓,123.241,0%
127034,绿茵转债,105.096,34.41%,1.38,AA-,5.359,139.51,建仓,105.096,0%
128100,搜特转债,107.234,12.08%,2.91,A,4.225,119.31,持仓,107.695,-0.4%
113591,胜达转债,124.050,5.81%,2.31,AA-,4.529,129.86,持仓,123.830,0.2%
128066,亚泰转债,114.372,17.15%,1.60,AA-,3.326,131.52,持仓,114.100,0.2%
128087,孚日转债,112.476,19.38%,1.02,AA-,3.995,131.86,持仓,112.201,0.2%
113610,灵康转债,124.970,7.82%,4.89,AA-,4.948,132.79,持仓,125.990,-0.8%
127028,英特转债,124.954,8.09%,2.04,AA+,5.044,133.04,持仓,121.920,2.5%
113033,利群转债,108.650,24.46%,1.14,AA,4.279,133.11,持仓,109.340,-0.6%
127042,嘉美转债,122.577,11.79%,2.25,AA,5.638,134.37,持仓,122.831,-0.2%
113536,三星转债,134.720,-0.12%,2.97,AA,3.444,134.60,持仓,136.000,-0.9%
128037,岩土转债,113.548,22.23%,1.26,AA,2.236,135.78,持仓,113.600,-0.0%
113567,君禾转债,131.030,5.10%,4.58,A+,4.203,136.13,持仓,131.180,-0.1%
123063,大禹转债,127.999,8.65%,2.76,AA-,4.603,136.65,持仓,128.100,-0.1%
128081,海亮转债,134.126,3.15%,2.33,AA,3.923,137.28,持仓,133.221,0.7%
128075,远东转债,127.619,9.95%,1.13,AA,3.762,137.57,持仓,127.987,-0.3%
113609,永安转债,129.620,8.54%,1.33,AA-,4.929,138.16,持仓,129.850,-0.2%
123080,海波转债,129.165,9.10%,2.87,A+,4.951,138.26,持仓,129.200,-0.0%
110057,现代转债,117.630,22.00%,1.12,AAA,3.279,139.63,持仓,117.180,0.4%
128044,岭南转债,123.068,17.92%,1.24,AA-,2.652,140.99,清仓,121.714,1.1%
113570,百达转债,129.300,12.27%,2.67,A+,4.222,141.57,清仓,129.510,-0.2%
123129,锦鸡转债,122.776,17.59%,3.33,AA-,5.874,140.37,清仓,123.645,-0.7%
