代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
110064,建工转债,139.060,5.69%,1.04,AA+,3.858,144.75,建仓,139.060,0%
127034,绿茵转债,111.421,36.58%,1.44,AA-,5.216,148.00,建仓,111.421,0%
113017,吉视转债,132.380,15.77%,1.13,AA+,1.877,148.15,建仓,132.380,0%
127020,中金转债,129.018,19.47%,1.39,AA+,4.438,148.49,建仓,129.018,0%
128100,搜特转债,105.150,14.32%,2.78,A,4.082,119.47,持仓,104.253,0.9%
113591,胜达转债,128.080,10.86%,2.29,AA-,4.386,138.94,持仓,126.600,1.2%
113033,利群转债,118.640,23.76%,1.25,AA,4.137,142.40,持仓,117.200,1.2%
127042,嘉美转债,133.743,8.73%,2.52,AA,5.496,142.47,持仓,133.303,0.3%
128087,孚日转债,127.179,16.80%,1.18,AA-,3.852,143.98,持仓,127.026,0.1%
128066,亚泰转债,119.541,24.51%,1.57,AA-,3.184,144.05,持仓,118.978,0.5%
113567,君禾转债,133.410,12.02%,4.37,A+,4.060,145.43,持仓,133.270,0.1%
127040,国泰转债,137.400,8.05%,1.83,AA+,5.403,145.45,持仓,135.498,1.4%
128081,海亮转债,135.119,11.15%,2.18,AA,3.781,146.27,持仓,133.514,1.2%
123097,美力转债,129.811,17.30%,2.28,A+,4.962,147.11,持仓,129.496,0.2%
128075,远东转债,129.496,17.91%,1.07,AA,3.619,147.41,持仓,128.959,0.4%
113609,永安转债,123.300,24.58%,1.10,AA-,4.786,147.88,持仓,121.610,1.4%
123080,海波转债,132.000,15.89%,2.78,A+,4.808,147.89,持仓,131.100,0.7%
113570,百达转债,131.160,16.84%,2.60,A+,4.079,148.00,持仓,130.830,0.3%
127028,英特转债,123.811,24.28%,1.78,AA+,4.901,148.09,持仓,122.745,0.9%
128040,华通转债,134.419,13.77%,1.79,AA,2.340,148.19,持仓,132.250,1.6%
128121,宏川转债,130.010,19.28%,4.26,AA-,4.430,149.29,清仓,130.006,0.0%
128037,岩土转债,122.298,28.95%,1.29,AA,2.093,151.25,清仓,118.440,3.3%
113610,灵康转债,122.650,26.47%,4.09,AA-,4.805,149.12,清仓,119.840,2.3%
110045,海澜转债,117.490,31.08%,1.86,AA+,2.422,148.57,清仓,116.350,1.0%
