代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113505,杭电转债,113.650,19.20%,1.64,AA,2.485,132.85,建仓,113.650,0%
128026,众兴转债,121.680,11.65%,1.61,AA-,2.258,133.33,建仓,121.680,0%
128100,搜特转债,114.679,8.64%,2.17,A,4.501,123.32,持仓,117.250,-2.2%
128087,孚日转债,108.796,15.47%,1.04,AA-,4.271,124.27,持仓,109.680,-0.8%
113033,利群转债,107.670,19.24%,1.20,AA,4.556,126.91,持仓,107.890,-0.2%
127042,嘉美转债,121.450,7.34%,2.44,AA,5.915,128.79,持仓,122.955,-1.2%
128066,亚泰转债,108.136,21.50%,1.48,AA-,3.603,129.64,持仓,109.135,-0.9%
128037,岩土转债,114.600,15.35%,1.35,AA,2.512,129.95,持仓,116.156,-1.3%
123097,美力转债,121.140,9.25%,2.32,A+,5.381,130.39,持仓,123.410,-1.8%
127034,绿茵转债,107.306,23.11%,1.55,AA-,5.636,130.42,持仓,107.961,-0.6%
128143,锋龙转债,120.185,10.86%,3.98,A+,5.329,131.05,持仓,122.400,-1.8%
113570,百达转债,121.040,10.08%,2.49,A+,4.499,131.12,持仓,122.660,-1.3%
113609,永安转债,121.070,10.54%,1.23,AA-,5.205,131.61,持仓,121.910,-0.7%
123118,惠城转债,120.252,11.58%,2.79,A+,5.822,131.83,持仓,120.018,0.2%
113591,胜达转债,115.870,16.00%,1.98,AA-,4.805,131.87,持仓,117.960,-1.8%
113610,灵康转债,118.590,13.45%,4.57,AA-,5.225,132.04,持仓,119.320,-0.6%
128063,未来转债,119.087,13.42%,3.35,AA-,3.564,132.51,持仓,120.105,-0.8%
127028,英特转债,111.585,20.97%,1.67,AA+,5.321,132.56,持仓,111.962,-0.3%
113607,伟20转债,132.650,-0.01%,6.27,AA,5.145,132.64,持仓,131.900,0.6%
123080,海波转债,122.134,10.67%,2.71,A+,5.227,132.80,持仓,123.560,-1.2%
110057,现代转债,119.350,15.22%,1.23,AAA,3.556,134.57,清仓,119.490,-0.1%
123082,北陆转债,120.074,14.12%,2.50,A+,5.241,134.19,清仓,121.594,-1.3%
