代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123097,美力转债,108.620,8.39%,2.19,A+,5.660,117.01,建仓,108.620,0%
110071,湖盐转债,107.970,9.48%,2.13,AA,5.110,117.45,建仓,107.970,0%
127033,中装转2,101.089,10.13%,1.25,AA,5.877,111.22,持仓,101.500,-0.4%
128085,鸿达转债,111.823,0.08%,1.47,BB,4.548,111.90,持仓,110.003,1.7%
128013,洪涛转债,105.999,6.00%,1.03,AA-,1.162,112.00,持仓,106.280,-0.3%
113033,利群转债,99.990,12.69%,1.10,AA,4.836,112.68,持仓,100.110,-0.1%
128087,孚日转债,102.550,10.94%,1.04,AA,4.551,113.49,持仓,102.444,0.1%
128081,海亮转债,109.903,4.65%,1.98,AA,4.479,114.55,持仓,109.620,0.3%
127028,英特转债,110.551,4.03%,1.96,AA+,5.600,114.58,持仓,110.627,-0.1%
127034,绿茵转债,105.292,9.54%,1.73,AA-,5.915,114.83,持仓,105.667,-0.4%
113039,嘉泽转债,105.800,9.80%,1.96,AA,5.233,115.60,持仓,105.100,0.7%
113610,灵康转债,108.930,7.31%,4.12,AA-,5.504,116.24,持仓,109.090,-0.1%
113591,胜达转债,106.030,10.40%,1.92,AA-,5.085,116.43,持仓,106.090,-0.1%
123089,九洲转2,115.625,1.31%,1.45,AA-,5.562,116.94,持仓,113.881,1.5%
123080,海波转债,112.372,4.85%,2.71,A+,5.507,117.22,持仓,111.600,0.7%
113609,永安转债,118.830,-0.58%,1.35,AA-,5.485,118.25,清仓,118.370,0.4%
123102,华自转债,127.989,-4.81%,1.69,AA-,5.781,123.18,清仓,116.508,9.9%
