代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128100,搜特转债,99.870,5.06%,1.38,A,4.567,104.93,建仓,99.870,0%
113014,林洋转债,124.530,2.54%,1.66,AA,2.195,127.07,建仓,124.530,0%
113039,嘉泽转债,124.250,3.09%,2.58,AA,5.019,127.34,建仓,124.250,0%
113570,百达转债,116.830,11.06%,2.35,A+,4.564,127.89,建仓,116.830,0%
123106,正丹转债,121.510,7.60%,2.77,AA-,5.600,129.11,建仓,121.510,0%
113033,利群转债,104.660,13.92%,1.14,AA,4.622,118.58,持仓,104.870,-0.2%
123097,美力转债,119.356,3.62%,2.50,A+,5.447,122.98,持仓,124.501,-4.1%
113609,永安转债,119.250,5.26%,1.29,AA-,5.271,124.51,持仓,117.940,1.1%
128081,海亮转债,119.678,5.62%,2.13,AA,4.266,125.30,持仓,120.198,-0.4%
127020,中金转债,120.982,4.50%,1.52,AA+,4.923,125.48,持仓,121.470,-0.4%
123063,大禹转债,120.500,5.63%,2.64,AA-,4.945,126.13,持仓,120.400,0.1%
113610,灵康转债,120.190,6.47%,4.58,AA-,5.290,126.66,持仓,122.480,-1.9%
127034,绿茵转债,104.053,23.04%,1.51,AA-,5.701,127.09,持仓,104.187,-0.1%
127028,英特转债,107.870,19.86%,1.66,AA+,5.386,127.73,持仓,109.240,-1.3%
128066,亚泰转债,102.976,24.94%,1.28,AA-,3.668,127.92,持仓,103.298,-0.3%
123082,北陆转债,112.936,15.03%,2.38,A+,5.307,127.97,持仓,113.671,-0.6%
128037,岩土转债,107.500,20.75%,1.21,AA,2.578,128.25,持仓,108.711,-1.1%
113591,胜达转债,104.950,23.73%,1.68,AA-,4.871,128.68,持仓,104.940,0.0%
128106,华统转债,113.000,16.74%,2.24,AA,4.647,129.74,持仓,113.316,-0.3%
123118,惠城转债,116.211,13.69%,2.61,A+,5.888,129.90,持仓,117.900,-1.4%
128087,孚日转债,102.275,15.34%,0.98,AA-,4.337,117.62,清仓,102.970,-0.7%
123068,弘信转债,118.104,12.04%,4.40,AA-,5.162,130.14,清仓,115.755,2.0%
110057,现代转债,113.490,16.59%,1.17,AAA,3.622,130.08,清仓,114.100,-0.5%
128057,博彦转债,122.143,7.81%,1.64,AA-,3.551,129.95,清仓,122.946,-0.7%
123080,海波转债,132.109,0.25%,3.33,A+,5.293,132.36,清仓,128.500,2.8%
