代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123080,海波转债,118.060,2.10%,2.91,A+,5.386,120.16,建仓,118.060,0%
128141,旺能转债,113.851,7.46%,1.45,AA,5.427,121.31,建仓,113.851,0%
123097,美力转债,118.630,3.66%,2.48,A+,5.540,122.29,建仓,118.630,0%
123087,明电转债,110.877,11.84%,3.01,AA-,5.422,122.72,建仓,110.877,0%
113591,胜达转债,105.060,18.30%,1.76,AA-,4.964,123.36,建仓,105.060,0%
128013,洪涛转债,108.047,1.90%,1.11,A-,1.041,109.95,持仓,108.201,-0.1%
128087,孚日转债,103.320,8.63%,1.07,AA-,4.430,111.95,持仓,103.710,-0.4%
128085,鸿达转债,107.432,5.02%,1.39,B,4.427,112.45,持仓,108.696,-1.2%
113033,利群转债,100.920,12.65%,1.11,AA,4.715,113.57,持仓,100.980,-0.1%
127034,绿茵转债,108.380,10.43%,1.77,AA-,5.795,118.81,持仓,108.830,-0.4%
113610,灵康转债,112.160,7.30%,4.24,AA-,5.384,119.46,持仓,112.920,-0.7%
128066,亚泰转债,103.210,16.53%,1.37,AA-,3.762,119.74,持仓,104.700,-1.4%
128081,海亮转债,114.061,6.17%,2.02,AA,4.359,120.23,持仓,113.925,0.1%
113609,永安转债,116.380,4.18%,1.25,AA-,5.364,120.56,持仓,118.330,-1.6%
127028,英特转债,109.070,11.74%,1.80,AA+,5.479,120.81,持仓,109.124,-0.0%
113549,白电转债,107.090,13.80%,1.36,AA,4.340,120.89,持仓,109.700,-2.4%
110071,湖盐转债,111.010,10.00%,2.21,AA,4.989,121.01,持仓,110.350,0.6%
123082,北陆转债,111.603,10.11%,2.45,A+,5.400,121.71,持仓,111.696,-0.1%
123086,海兰转债,114.765,7.10%,2.89,AA-,5.411,121.86,持仓,115.020,-0.2%
128037,岩土转债,108.280,14.56%,1.28,AA,2.671,122.84,持仓,108.700,-0.4%
128100,搜特转债,77.880,48.60%,1.35,A,4.660,126.48,清仓,78.038,-0.2%
128082,华锋转债,122.059,1.59%,1.90,A,4.392,123.65,清仓,123.780,-1.4%
123092,天壕转债,118.000,8.59%,1.44,A+,5.447,126.59,清仓,118.001,-0.0%
127033,中装转2,109.878,16.95%,1.26,AA,5.756,126.83,清仓,106.818,2.9%
111000,起帆转债,112.600,12.77%,2.81,AA-,5.863,125.37,清仓,110.770,1.7%
