代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123106,正丹转债,107.471,8.19%,2.47,AA-,5.770,115.66,建仓,107.471,0%
113568,新春转债,110.050,6.75%,1.44,AA-,4.721,116.80,建仓,110.050,0%
123102,华自转债,116.736,0.09%,1.47,AA-,5.737,116.83,建仓,116.736,0%
123063,大禹转债,108.357,8.80%,2.29,AA-,5.115,117.16,建仓,108.357,0%
123089,九洲转2,117.293,0.15%,1.49,AA-,5.518,117.44,建仓,117.293,0%
128085,鸿达转债,104.600,2.51%,1.39,B,4.504,107.11,持仓,106.010,-1.3%
128013,洪涛转债,105.681,2.16%,1.07,AA-,1.118,107.84,持仓,105.511,0.2%
128087,孚日转债,101.600,8.86%,1.05,AA,4.507,110.46,持仓,102.458,-0.8%
113033,利群转债,99.520,12.52%,1.09,AA,4.792,112.04,持仓,99.950,-0.4%
127033,中装转2,100.013,13.66%,1.19,AA,5.833,113.67,持仓,101.210,-1.2%
123086,海兰转债,107.200,7.39%,2.69,AA-,5.488,114.59,持仓,110.263,-2.8%
128081,海亮转债,107.780,7.13%,1.90,AA,4.436,114.91,持仓,109.700,-1.8%
123097,美力转债,108.150,6.78%,2.21,A+,5.616,114.93,持仓,110.876,-2.5%
113609,永安转债,113.880,1.28%,1.26,AA-,5.441,115.16,持仓,119.310,-4.6%
127028,英特转债,107.210,9.33%,1.81,AA+,5.556,116.54,持仓,108.502,-1.2%
113505,杭电转债,103.250,13.69%,1.57,AA,2.721,116.94,持仓,106.140,-2.7%
110071,湖盐转债,106.470,10.54%,2.08,AA,5.066,117.01,持仓,106.770,-0.3%
128064,司尔转债,117.071,0.20%,1.17,AA,3.814,117.27,持仓,117.947,-0.7%
123080,海波转债,108.050,9.27%,2.49,A+,5.463,117.32,持仓,109.200,-1.1%
128082,华锋转债,112.662,5.07%,1.69,A+,4.468,117.73,持仓,114.680,-1.8%
123071,天能转债,108.564,9.42%,2.08,AA-,5.348,117.98,清仓,111.700,-2.8%
123082,北陆转债,113.840,3.92%,2.66,A+,5.477,117.76,清仓,116.278,-2.1%
113039,嘉泽转债,122.010,12.58%,2.14,AA,5.189,134.59,清仓,106.190,14.9%
113610,灵康转债,103.030,14.76%,3.64,AA-,5.460,117.79,清仓,105.330,-2.2%
113549,白电转债,102.740,15.19%,1.30,AA,4.416,117.93,清仓,104.040,-1.2%
