代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128127,文科转债,116.218,21.71%,1.06,AA-,4.644,137.93,建仓,116.218,0%
113570,百达转债,127.730,12.99%,2.62,A+,4.200,140.72,建仓,127.730,0%
128100,搜特转债,108.859,11.62%,2.97,A,4.203,120.48,持仓,108.867,-0.0%
127007,湖广转债,124.498,4.62%,1.09,AA+,2.501,129.12,持仓,127.857,-2.6%
113591,胜达转债,129.200,4.22%,2.44,AA-,4.507,133.42,持仓,130.230,-0.8%
128087,孚日转债,116.350,18.72%,1.06,AA-,3.973,135.07,持仓,116.480,-0.1%
127042,嘉美转债,125.000,10.68%,2.31,AA,5.616,135.68,持仓,123.860,0.9%
113567,君禾转债,127.420,8.54%,4.31,A+,4.181,135.96,持仓,127.690,-0.2%
113033,利群转债,110.580,25.84%,1.15,AA,4.258,136.42,持仓,110.630,-0.0%
113610,灵康转债,124.820,11.95%,4.71,AA-,4.926,136.77,持仓,125.300,-0.4%
128081,海亮转债,133.349,3.45%,2.31,AA,3.901,136.80,持仓,133.670,-0.2%
128066,亚泰转债,117.345,19.53%,1.61,AA-,3.304,136.88,持仓,117.763,-0.4%
128037,岩土转债,114.424,22.73%,1.26,AA,2.214,137.15,持仓,114.207,0.2%
123063,大禹转债,130.157,7.28%,2.85,AA-,4.581,137.44,持仓,131.000,-0.6%
127028,英特转债,124.981,12.71%,1.99,AA+,5.022,137.69,持仓,126.173,-0.9%
110057,现代转债,120.620,18.32%,1.18,AAA,3.258,138.94,持仓,121.040,-0.3%
123080,海波转债,126.164,13.43%,2.71,A+,4.929,139.59,持仓,126.247,-0.1%
127020,中金转债,123.811,16.28%,1.37,AA+,4.559,140.09,持仓,123.776,0.0%
123097,美力转债,133.160,6.99%,2.57,A+,5.082,140.15,持仓,133.030,0.1%
128044,岭南转债,120.927,19.88%,1.20,AA-,2.630,140.81,持仓,121.200,-0.2%
110083,苏租转债,116.970,24.56%,1.11,AAA,5.871,141.53,清仓,117.000,-0.0%
110058,永鼎转债,126.820,15.80%,2.73,AA-,3.299,142.62,清仓,128.140,-1.0%
