代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123087,明电转债,107.030,10.07%,2.95,AA-,5.455,117.10,建仓,107.030,0%
113039,嘉泽转债,112.310,5.88%,2.27,AA,5.145,118.19,建仓,112.310,0%
128094,星帅转债,118.804,0.33%,3.00,A+,4.545,119.13,建仓,118.804,0%
128143,锋龙转债,110.359,9.07%,3.72,A+,5.521,119.43,建仓,110.359,0%
128087,孚日转债,102.602,6.14%,1.09,AA-,4.463,108.74,持仓,102.923,-0.3%
128013,洪涛转债,106.948,2.53%,1.08,A-,1.074,109.48,持仓,106.990,-0.0%
128085,鸿达转债,103.761,7.32%,1.32,B,4.460,111.08,持仓,104.438,-0.6%
113033,利群转债,99.990,12.15%,1.10,AA,4.748,112.14,持仓,100.070,-0.1%
113610,灵康转债,106.370,7.75%,4.00,AA-,5.416,114.12,持仓,107.460,-1.0%
128081,海亮转债,113.268,3.16%,2.07,AA,4.392,116.43,持仓,113.218,0.0%
127035,濮耐转债,105.134,11.42%,1.39,AA,4.899,116.55,持仓,105.201,-0.1%
127028,英特转债,107.397,9.19%,1.81,AA+,5.512,116.59,持仓,108.450,-1.0%
110071,湖盐转债,106.910,10.11%,2.13,AA,5.022,117.02,持仓,107.290,-0.4%
127033,中装转2,105.710,11.76%,1.27,AA,5.789,117.47,持仓,105.975,-0.3%
113568,新春转债,112.230,5.48%,1.49,AA-,4.677,117.71,持仓,112.610,-0.3%
123097,美力转债,111.285,6.93%,2.27,A+,5.573,118.22,持仓,111.392,-0.1%
123089,九洲转2,116.450,1.81%,1.46,AA-,5.471,118.26,持仓,116.000,0.4%
123082,北陆转债,110.491,8.28%,2.47,A+,5.433,118.77,持仓,112.308,-1.6%
113609,永安转债,113.160,5.96%,1.20,AA-,5.397,119.12,持仓,113.150,0.0%
123086,海兰转债,108.469,10.81%,2.64,AA-,5.444,119.28,持仓,109.910,-1.3%
123080,海波转债,107.281,12.22%,2.41,A+,5.419,119.50,清仓,108.045,-0.7%
111000,起帆转债,106.520,13.19%,2.65,AA-,5.896,119.71,清仓,108.640,-2.0%
113549,白电转债,105.430,14.31%,1.34,AA,4.373,119.74,清仓,105.510,-0.1%
128082,华锋转债,124.099,5.89%,1.85,A,4.425,129.99,清仓,113.139,9.7%
