代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128100,搜特转债,78.038,44.14%,1.39,A,4.663,122.18,建仓,78.038,0%
123086,海兰转债,115.020,8.17%,2.87,AA-,5.414,123.19,建仓,115.020,0%
128082,华锋转债,123.780,0.90%,1.94,A,4.395,124.68,建仓,123.780,0%
123092,天壕转债,118.001,6.69%,1.47,A+,5.449,124.69,建仓,118.001,0%
128013,洪涛转债,108.201,2.05%,1.11,A-,1.044,110.25,持仓,108.180,0.0%
128087,孚日转债,103.710,8.53%,1.07,AA-,4.433,112.24,持仓,103.606,0.1%
128085,鸿达转债,108.696,3.92%,1.42,B,4.430,112.62,持仓,107.760,0.9%
113033,利群转债,100.980,12.71%,1.11,AA,4.718,113.69,持仓,100.880,0.1%
127034,绿茵转债,108.830,8.83%,1.80,AA-,5.797,117.66,持仓,105.894,2.8%
113609,永安转债,118.330,0.99%,1.31,AA-,5.367,119.32,持仓,122.150,-3.1%
128081,海亮转债,113.925,6.66%,2.01,AA,4.362,120.58,持仓,114.201,-0.2%
110071,湖盐转债,110.350,10.35%,2.19,AA,4.992,120.70,持仓,109.050,1.2%
127028,英特转债,109.124,12.05%,1.79,AA+,5.482,121.17,持仓,108.150,0.9%
128066,亚泰转债,104.700,16.80%,1.39,AA-,3.764,121.50,持仓,104.073,0.6%
113610,灵康转债,112.920,9.00%,4.20,AA-,5.386,121.92,持仓,112.500,0.4%
123082,北陆转债,111.696,10.57%,2.45,A+,5.403,122.27,持仓,110.300,1.3%
113549,白电转债,109.700,12.62%,1.42,AA,4.342,122.32,持仓,109.830,-0.1%
128037,岩土转债,108.700,14.23%,1.29,AA,2.674,122.93,持仓,107.999,0.6%
127033,中装转2,109.220,14.70%,1.28,AA,5.759,123.92,持仓,106.818,2.2%
111000,起帆转债,112.210,12.27%,2.81,AA-,5.866,124.48,持仓,110.770,1.3%
123080,海波转债,121.007,3.88%,2.94,A+,5.389,124.89,清仓,112.996,7.1%
127035,濮耐转债,110.000,14.93%,1.41,AA,4.868,124.93,清仓,106.682,3.1%
128057,博彦转债,125.741,0.45%,1.81,AA-,3.647,126.19,清仓,118.190,6.4%
123097,美力转债,121.081,4.14%,2.52,A+,5.542,125.22,清仓,117.088,3.4%
