代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128145,日丰转债,132.568,3.13%,3.44,AA-,5.378,135.70,建仓,132.568,0%
128100,搜特转债,100.388,10.63%,2.76,A,4.351,111.02,持仓,99.930,0.5%
113033,利群转债,102.670,19.76%,1.12,AA,4.405,122.43,持仓,102.620,0.0%
128087,孚日转债,108.203,16.49%,1.01,AA-,4.121,124.69,持仓,108.102,0.1%
113591,胜达转债,123.800,4.58%,2.33,AA-,4.655,128.38,持仓,122.600,1.0%
128081,海亮转债,124.916,4.26%,2.15,AA,4.049,129.18,持仓,122.954,1.6%
127028,英特转债,112.363,17.82%,1.69,AA+,5.170,130.18,持仓,111.335,0.9%
127042,嘉美转债,126.029,4.38%,2.47,AA,5.764,130.41,持仓,125.128,0.7%
128066,亚泰转债,106.101,24.66%,1.40,AA-,3.452,130.76,持仓,105.541,0.5%
127020,中金转债,117.527,13.60%,1.33,AA+,4.707,131.13,持仓,117.050,0.4%
113609,永安转债,113.660,17.81%,1.07,AA-,5.055,131.47,持仓,112.200,1.3%
110057,现代转债,113.680,18.78%,1.11,AAA,3.405,132.46,持仓,112.660,0.9%
113607,伟20转债,129.000,3.57%,5.40,AA,4.995,132.57,持仓,127.110,1.5%
113610,灵康转债,112.550,20.68%,3.94,AA-,5.074,133.23,持仓,112.200,0.3%
128037,岩土转债,107.999,25.86%,1.16,AA,2.362,133.86,持仓,107.459,0.5%
128106,华统转债,124.999,8.95%,2.77,AA,4.430,133.95,持仓,121.793,2.6%
123063,大禹转债,120.500,13.45%,2.50,AA-,4.729,133.95,持仓,118.383,1.8%
113026,核能转债,130.000,4.03%,1.68,AAA,3.444,134.03,持仓,129.000,0.8%
128085,鸿达转债,133.916,0.50%,1.55,B,4.118,134.42,持仓,132.680,0.9%
123080,海波转债,123.245,11.94%,2.68,A+,5.077,135.19,持仓,122.000,1.0%
113505,杭电转债,125.420,12.83%,1.95,AA,2.334,138.25,清仓,116.690,7.5%
