代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123063,大禹转债,116.300,6.38%,2.53,AA-,5.033,122.68,建仓,116.300,0%
111000,起帆转债,113.680,9.27%,2.93,AA-,5.858,122.95,建仓,113.680,0%
123086,海兰转债,116.918,6.12%,2.97,AA-,5.405,123.04,建仓,116.918,0%
128082,华锋转债,122.642,0.43%,1.93,A,4.386,123.07,建仓,122.642,0%
128013,洪涛转债,107.180,3.18%,1.09,A-,1.036,110.36,持仓,107.225,-0.0%
128085,鸿达转债,109.779,2.20%,1.46,B,4.422,111.98,持仓,108.128,1.5%
128087,孚日转债,103.180,9.51%,1.06,AA-,4.425,112.69,持仓,103.160,0.0%
113033,利群转债,100.790,12.33%,1.11,AA,4.710,113.12,持仓,100.750,0.0%
127034,绿茵转债,107.440,11.30%,1.74,AA-,5.789,118.74,持仓,107.740,-0.3%
128081,海亮转债,114.489,4.27%,2.06,AA,4.353,118.76,持仓,114.887,-0.3%
110071,湖盐转债,110.230,9.56%,2.21,AA,4.984,119.79,持仓,110.730,-0.5%
113609,永安转债,115.430,4.40%,1.24,AA-,5.359,119.83,持仓,115.830,-0.3%
128066,亚泰转债,103.130,17.02%,1.36,AA-,3.756,120.15,持仓,102.849,0.3%
123082,北陆转债,110.018,11.03%,2.40,A+,5.395,121.05,持仓,110.720,-0.6%
127028,英特转债,108.021,13.79%,1.75,AA+,5.474,121.81,持仓,108.220,-0.2%
113549,白电转债,108.560,13.32%,1.39,AA,4.334,121.88,持仓,107.170,1.3%
123087,明电转债,108.746,13.41%,2.91,AA-,5.416,122.16,持仓,109.339,-0.5%
128141,旺能转债,114.540,8.36%,1.45,AA,5.422,122.90,持仓,115.284,-0.6%
123080,海波转债,118.999,3.92%,2.88,A+,5.381,122.92,持仓,117.000,1.7%
123097,美力转债,117.749,5.27%,2.42,A+,5.534,123.02,持仓,121.701,-3.2%
127033,中装转2,107.025,17.30%,1.23,AA,5.751,124.33,清仓,107.380,-0.3%
128145,日丰转债,114.770,10.56%,2.95,AA-,5.685,125.33,清仓,113.898,0.8%
113610,灵康转债,117.650,5.73%,4.51,AA-,5.378,123.38,清仓,112.160,4.9%
113591,胜达转债,104.650,20.15%,1.73,AA-,4.959,124.80,清仓,105.060,-0.4%
