代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
127040,国泰转债,130.000,-9.87%,2.17,AA+,5.907,120.13,建仓,130.000,0%
128085,鸿达转债,126.409,0.05%,1.72,B,4.353,126.46,建仓,126.409,0%
113591,胜达转债,104.690,24.44%,1.67,AA-,4.890,129.13,建仓,104.690,0%
128087,孚日转债,102.622,13.18%,1.02,AA-,4.356,115.80,持仓,102.140,0.5%
113033,利群转债,104.250,13.30%,1.14,AA,4.641,117.55,持仓,103.990,0.3%
127020,中金转债,119.167,4.89%,1.49,AA+,4.942,124.06,持仓,120.311,-1.0%
113609,永安转债,114.010,10.98%,1.17,AA-,5.290,124.99,持仓,113.310,0.6%
127028,英特转债,109.018,16.21%,1.73,AA+,5.405,125.23,持仓,108.922,0.1%
127034,绿茵转债,103.999,21.92%,1.53,AA-,5.721,125.92,持仓,104.020,-0.0%
123063,大禹转债,119.138,7.55%,2.56,AA-,4.964,126.69,持仓,118.070,0.9%
128037,岩土转债,107.660,19.62%,1.22,AA,2.597,127.28,持仓,107.650,0.0%
123082,北陆转债,112.886,14.44%,2.39,A+,5.326,127.33,持仓,112.800,0.1%
128066,亚泰转债,102.980,24.46%,1.28,AA-,3.688,127.44,持仓,102.215,0.7%
128081,海亮转债,122.210,5.35%,2.18,AA,4.285,127.56,持仓,121.614,0.5%
113039,嘉泽转债,121.090,6.61%,2.44,AA,5.038,127.70,持仓,122.740,-1.3%
123118,惠城转债,117.663,10.13%,2.73,A+,5.907,127.79,持仓,118.607,-0.8%
123097,美力转债,124.899,2.93%,2.63,A+,5.466,127.83,持仓,123.742,0.9%
128141,旺能转债,115.456,12.56%,1.41,AA,5.353,128.02,持仓,115.000,0.4%
128057,博彦转债,121.800,6.52%,1.66,AA-,3.570,128.32,持仓,121.222,0.5%
110057,现代转债,113.410,16.02%,1.18,AAA,3.641,129.43,持仓,112.440,0.9%
113549,白电转债,117.090,12.49%,1.50,AA,4.266,129.58,清仓,115.370,1.5%
113610,灵康转债,132.240,-0.65%,5.40,AA-,5.310,131.59,清仓,127.140,4.0%
123080,海波转债,130.347,0.83%,3.27,A+,5.312,131.18,清仓,127.288,2.4%
