代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128044,岭南转债,121.714,16.29%,1.25,AA-,2.660,138.00,建仓,121.714,0%
113570,百达转债,129.510,10.84%,2.70,A+,4.230,140.35,建仓,129.510,0%
128100,搜特转债,107.695,10.42%,2.97,A,4.233,118.11,持仓,107.300,0.4%
113591,胜达转债,123.830,4.91%,2.33,AA-,4.537,128.74,持仓,123.300,0.4%
128066,亚泰转债,114.100,15.72%,1.62,AA-,3.334,129.82,持仓,113.590,0.4%
128087,孚日转债,112.201,19.08%,1.02,AA-,4.000,131.28,持仓,112.614,-0.4%
127042,嘉美转债,122.831,11.39%,2.26,AA,5.647,134.22,持仓,123.201,-0.3%
113033,利群转债,109.340,25.45%,1.14,AA,4.288,134.79,持仓,109.180,0.1%
127028,英特转债,121.920,12.90%,1.91,AA+,5.052,134.82,持仓,125.399,-2.8%
128037,岩土转债,113.600,21.43%,1.27,AA,2.244,135.03,持仓,113.499,0.1%
113610,灵康转债,125.990,9.24%,4.87,AA-,4.956,135.23,持仓,127.380,-1.1%
113567,君禾转债,131.180,4.83%,4.59,A+,4.211,136.01,持仓,131.220,-0.0%
113536,三星转债,136.000,0.61%,2.98,AA,3.452,136.61,持仓,137.330,-1.0%
123063,大禹转债,128.100,8.55%,2.77,AA-,4.611,136.65,持仓,127.790,0.2%
128081,海亮转债,133.221,3.77%,2.30,AA,3.932,136.99,持仓,132.420,0.6%
113609,永安转债,129.850,7.70%,1.34,AA-,4.937,137.55,持仓,130.670,-0.6%
128075,远东转债,127.987,10.81%,1.12,AA,3.770,138.80,持仓,127.353,0.5%
123080,海波转债,129.200,9.69%,2.87,A+,4.959,138.89,持仓,129.862,-0.5%
110057,现代转债,117.180,21.78%,1.12,AAA,3.288,138.96,持仓,117.240,-0.1%
123129,锦鸡转债,122.906,16.54%,3.36,AA-,5.882,139.45,持仓,123.645,-0.6%
113599,嘉友转债,131.290,10.74%,2.83,AA-,4.633,142.03,清仓,126.200,4.0%
127020,中金转债,125.488,15.27%,1.40,AA+,4.589,140.76,清仓,122.800,2.2%
