代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123024,岱勒转债,118.038,11.11%,3.04,A+,2.567,129.15,建仓,118.038,0%
110045,海澜转债,119.680,10.14%,2.27,AA+,2.879,129.82,建仓,119.680,0%
113570,百达转债,118.560,12.88%,2.35,A+,4.537,131.44,建仓,118.560,0%
128100,搜特转债,101.686,8.37%,1.35,A,4.540,110.06,持仓,101.821,-0.1%
128087,孚日转债,104.630,15.40%,1.00,AA-,4.310,120.03,持仓,105.170,-0.5%
113033,利群转债,106.760,16.39%,1.14,AA,4.595,123.15,持仓,107.070,-0.3%
128063,未来转债,116.527,9.40%,3.42,AA-,3.603,125.93,持仓,116.931,-0.3%
113591,胜达转债,113.600,13.60%,1.98,AA-,4.844,127.20,持仓,111.800,1.6%
113609,永安转债,122.040,5.85%,1.29,AA-,5.244,127.89,持仓,123.270,-1.0%
128066,亚泰转债,106.696,21.81%,1.45,AA-,3.641,128.51,持仓,105.828,0.8%
123097,美力转债,124.850,4.28%,2.50,A+,5.419,129.13,持仓,127.085,-1.8%
127020,中金转债,129.208,0.04%,1.70,AA+,4.896,129.25,持仓,126.950,1.8%
128037,岩土转债,108.850,20.52%,1.23,AA,2.551,129.37,持仓,109.000,-0.1%
123063,大禹转债,118.630,11.05%,2.56,AA-,4.918,129.68,持仓,120.190,-1.3%
127034,绿茵转债,105.336,25.50%,1.50,AA-,5.674,130.84,持仓,105.206,0.1%
113014,林洋转债,127.170,3.80%,1.68,AA,2.167,130.97,持仓,129.360,-1.7%
123080,海波转债,122.556,8.42%,2.78,A+,5.266,130.98,持仓,122.927,-0.3%
113549,白电转债,117.130,14.03%,1.48,AA,4.219,131.16,持仓,118.800,-1.4%
127028,英特转债,107.861,23.42%,1.61,AA+,5.359,131.28,持仓,107.941,-0.1%
123118,惠城转债,117.246,14.44%,2.61,A+,5.860,131.69,持仓,119.270,-1.7%
127018,本钢转债,120.630,6.05%,0.95,AAA,4.838,126.68,清仓,121.180,-0.5%
128081,海亮转债,124.886,7.37%,2.19,AA,4.238,132.26,清仓,124.400,0.4%
113610,灵康转债,118.310,13.56%,4.56,AA-,5.263,131.87,清仓,118.600,-0.2%
