代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128057,博彦转债,121.222,8.23%,1.62,AA-,3.573,129.45,建仓,121.222,0%
128087,孚日转债,102.140,14.05%,1.01,AA-,4.359,116.19,持仓,101.939,0.2%
113033,利群转债,103.990,13.37%,1.14,AA,4.644,117.36,持仓,103.800,0.2%
127028,英特转债,108.922,15.84%,1.73,AA+,5.408,124.76,持仓,108.650,0.3%
113609,永安转债,113.310,12.35%,1.15,AA-,5.293,125.66,持仓,112.100,1.1%
127020,中金转债,120.311,5.50%,1.50,AA+,4.945,125.81,持仓,120.399,-0.1%
123063,大禹转债,118.070,7.81%,2.53,AA-,4.967,125.88,持仓,118.000,0.1%
128081,海亮转债,121.614,5.50%,2.17,AA,4.288,127.11,持仓,122.700,-0.9%
123097,美力转债,123.742,3.73%,2.59,A+,5.468,127.47,持仓,123.300,0.4%
123082,北陆转债,112.800,14.75%,2.38,A+,5.329,127.55,持仓,112.600,0.2%
113549,白电转债,115.160,12.73%,1.48,AA,4.268,127.89,持仓,115.370,-0.2%
128066,亚泰转债,102.215,25.83%,1.26,AA-,3.690,128.05,持仓,102.096,0.1%
127034,绿茵转债,104.020,24.31%,1.51,AA-,5.723,128.33,持仓,105.381,-1.3%
110057,现代转债,112.440,15.99%,1.17,AAA,3.644,128.43,持仓,112.290,0.1%
128141,旺能转债,115.000,13.86%,1.39,AA,5.356,128.86,持仓,114.243,0.7%
128037,岩土转债,107.650,21.35%,1.20,AA,2.600,129.00,持仓,107.437,0.2%
113039,嘉泽转债,122.740,6.70%,2.47,AA,5.041,129.44,持仓,122.460,0.2%
113610,灵康转债,129.290,0.74%,5.21,AA-,5.312,130.03,持仓,127.140,1.7%
123080,海波转债,128.520,1.66%,3.19,A+,5.315,130.18,持仓,127.288,1.0%
123118,惠城转债,118.607,11.63%,2.71,A+,5.910,130.24,持仓,119.099,-0.4%
128085,鸿达转债,131.093,0.51%,1.77,B,4.356,131.60,清仓,123.410,6.2%
