代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128037,岩土转债,106.401,25.89%,1.15,AA,2.381,132.29,建仓,106.401,0%
113541,荣晟转债,129.870,2.46%,2.10,AA-,3.734,132.33,建仓,129.870,0%
128100,搜特转债,99.194,10.07%,1.85,A,4.370,109.26,持仓,99.831,-0.6%
113591,胜达转债,120.380,-0.33%,2.40,AA-,4.674,120.05,持仓,133.780,-10.0%
113033,利群转债,102.220,21.66%,1.12,AA,4.425,123.88,持仓,102.800,-0.6%
127042,嘉美转债,125.533,-1.56%,2.75,AA,5.784,123.97,持仓,122.918,2.1%
128081,海亮转债,115.170,10.27%,1.93,AA,4.068,125.44,持仓,116.300,-1.0%
127020,中金转债,117.500,9.24%,1.45,AA+,4.726,126.74,持仓,120.218,-2.3%
127028,英特转债,108.310,18.48%,1.62,AA+,5.189,126.79,持仓,108.926,-0.6%
128106,华统转债,120.118,8.43%,2.67,AA,4.449,128.55,持仓,121.240,-0.9%
113549,白电转债,122.060,6.50%,1.70,AA,4.049,128.56,持仓,122.870,-0.7%
113609,永安转债,111.200,17.92%,1.06,AA-,5.074,129.12,持仓,112.630,-1.3%
113505,杭电转债,117.900,11.74%,1.81,AA,2.353,129.64,持仓,118.730,-0.7%
113607,伟20转债,127.340,2.31%,5.88,AA,5.014,129.65,持仓,130.400,-2.3%
113026,核能转债,127.200,3.09%,1.71,AAA,3.463,130.29,持仓,128.340,-0.9%
113610,灵康转债,112.090,18.85%,4.16,AA-,5.093,130.94,持仓,112.600,-0.5%
123063,大禹转债,116.866,14.26%,2.40,AA-,4.748,131.13,持仓,118.428,-1.3%
123080,海波转债,120.671,10.73%,2.68,A+,5.096,131.40,持仓,124.311,-2.9%
128057,博彦转债,132.872,-0.66%,1.87,AA-,3.353,132.21,持仓,131.600,1.0%
128066,亚泰转债,104.055,28.78%,1.32,AA-,3.471,132.84,持仓,105.080,-1.0%
123118,惠城转债,111.160,23.26%,2.17,A+,5.690,134.42,清仓,112.222,-0.9%
110077,洪城转债,132.000,1.69%,1.52,AA+,5.063,133.69,清仓,129.360,2.0%
