代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
127028,英特转债,125.399,5.88%,2.09,AA+,5.055,131.28,建仓,125.399,0%
128100,搜特转债,107.300,10.72%,2.93,A,4.236,118.02,持仓,106.589,0.7%
113591,胜达转债,123.300,5.28%,2.31,AA-,4.540,128.58,持仓,123.150,0.1%
128066,亚泰转债,113.590,16.48%,1.60,AA-,3.337,130.07,持仓,112.470,1.0%
128087,孚日转债,112.614,19.24%,1.02,AA-,4.005,131.85,持仓,111.066,1.4%
127042,嘉美转债,123.201,10.90%,2.28,AA,5.649,134.10,持仓,123.037,0.1%
113033,利群转债,109.180,25.26%,1.14,AA,4.290,134.44,持仓,108.310,0.8%
113610,灵康转债,127.380,7.31%,5.01,AA-,4.959,134.69,持仓,126.840,0.4%
128037,岩土转债,113.499,21.32%,1.27,AA,2.247,134.82,持仓,112.211,1.1%
128081,海亮转债,132.420,2.98%,2.31,AA,3.934,135.40,持仓,128.052,3.4%
113567,君禾转债,131.220,4.38%,4.62,A+,4.214,135.60,持仓,132.600,-1.0%
123063,大禹转债,127.790,8.86%,2.75,AA-,4.614,136.65,持仓,127.797,-0.0%
113536,三星转债,137.330,-0.28%,3.03,AA,3.455,137.05,持仓,139.460,-1.5%
128075,远东转债,127.353,10.63%,1.12,AA,3.773,137.98,持仓,127.363,-0.0%
113609,永安转债,130.670,7.41%,1.35,AA-,4.940,138.08,持仓,130.000,0.5%
123080,海波转债,129.862,8.65%,2.91,A+,4.962,138.51,持仓,130.029,-0.1%
113599,嘉友转债,127.390,11.29%,2.73,AA-,4.636,138.68,持仓,126.200,0.9%
123129,锦鸡转债,123.645,15.52%,3.41,AA-,5.885,139.16,持仓,123.400,0.2%
110057,现代转债,117.240,21.97%,1.11,AAA,3.290,139.21,持仓,116.990,0.2%
127020,中金转债,123.762,15.76%,1.38,AA+,4.592,139.52,持仓,122.800,0.8%
113601,塞力转债,110.400,29.91%,1.83,AA-,4.679,140.31,清仓,111.040,-0.6%
