代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128107,交科转债,132.017,-1.60%,1.06,AA+,4.181,130.42,建仓,132.017,0%
128037,岩土转债,123.151,11.63%,1.50,AA,2.077,134.78,建仓,123.151,0%
110079,杭银转债,125.160,10.22%,1.00,AAA,5.115,135.38,建仓,125.160,0%
128120,联诚转债,124.168,14.31%,2.40,A,4.414,138.48,建仓,124.168,0%
123080,海波转债,129.514,9.31%,2.89,A+,4.792,138.82,建仓,129.514,0%
113610,灵康转债,116.920,22.17%,4.04,AA-,4.789,139.09,建仓,116.920,0%
128100,搜特转债,101.058,13.69%,2.73,A,4.066,114.75,持仓,100.427,0.6%
110064,建工转债,129.490,-1.42%,1.04,AA+,3.841,128.07,持仓,129.890,-0.3%
113591,胜达转债,124.650,6.32%,2.33,AA-,4.370,130.97,持仓,123.470,1.0%
127042,嘉美转债,130.118,2.71%,2.59,AA,5.479,132.83,持仓,130.427,-0.2%
113033,利群转债,114.480,19.24%,1.25,AA,4.121,133.72,持仓,112.810,1.5%
128066,亚泰转债,117.455,17.45%,1.64,AA-,3.167,134.91,持仓,116.644,0.7%
128087,孚日转债,123.048,12.09%,1.19,AA-,3.836,135.14,持仓,124.722,-1.3%
113567,君禾转债,128.200,6.97%,4.40,A+,4.044,135.17,持仓,127.270,0.7%
128081,海亮转债,129.395,6.35%,2.18,AA,3.764,135.75,持仓,126.356,2.4%
128075,远东转债,123.550,12.69%,1.07,AA,3.603,136.24,持仓,121.914,1.3%
113570,百达转债,126.880,9.42%,2.68,A+,4.063,136.30,持仓,125.100,1.4%
113017,吉视转债,126.450,11.02%,1.13,AA+,1.860,137.47,持仓,123.520,2.4%
123097,美力转债,125.118,13.50%,2.27,A+,4.945,138.62,持仓,122.269,2.3%
128040,华通转债,131.236,8.16%,1.84,AA,2.323,139.40,持仓,128.301,2.3%
128021,兄弟转债,123.308,17.21%,1.94,AA,1.781,140.52,清仓,120.075,2.7%
113549,白电转债,126.150,13.72%,1.62,AA,3.745,139.87,清仓,124.310,1.5%
127027,靖远转债,131.334,9.04%,1.03,AA+,4.814,140.37,清仓,129.968,1.1%
123107,温氏转债,131.100,13.52%,3.58,AAA,5.112,144.62,清仓,129.500,1.2%
128044,岭南转债,137.031,4.44%,1.56,AA-,2.493,141.47,清仓,135.035,1.5%
127040,国泰转债,136.620,5.51%,1.86,AA+,5.386,142.13,清仓,138.150,-1.1%
