代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113570,百达转债,127.340,10.15%,2.67,A+,4.214,137.49,建仓,127.340,0%
127033,中装转2,129.006,10.37%,1.42,AA,5.312,139.38,建仓,129.006,0%
127020,中金转债,125.496,14.61%,1.41,AA+,4.573,140.11,建仓,125.496,0%
128100,搜特转债,110.584,7.92%,3.12,A,4.216,118.50,持仓,111.999,-1.3%
127007,湖广转债,128.001,-1.62%,1.20,AA+,2.515,126.38,持仓,125.000,2.4%
113017,吉视转债,115.800,13.26%,1.01,AA+,2.011,129.06,持仓,115.440,0.3%
113591,胜达转债,124.000,5.25%,2.32,AA-,4.521,129.25,持仓,122.590,1.2%
113033,利群转债,108.880,24.92%,1.14,AA,4.271,133.80,持仓,109.500,-0.6%
113610,灵康转债,124.690,9.21%,4.82,AA-,4.940,133.90,持仓,123.900,0.6%
128087,孚日转债,116.150,19.05%,1.06,AA-,3.986,135.20,持仓,114.711,1.3%
127028,英特转债,123.484,11.80%,1.95,AA+,5.036,135.28,持仓,123.739,-0.2%
127042,嘉美转债,123.945,11.78%,2.27,AA,5.630,135.72,持仓,124.770,-0.7%
128037,岩土转债,114.560,21.20%,1.28,AA,2.227,135.76,持仓,115.800,-1.1%
128066,亚泰转债,118.105,17.73%,1.65,AA-,3.318,135.84,持仓,119.300,-1.0%
113567,君禾转债,129.700,6.37%,4.48,A+,4.195,136.07,持仓,129.100,0.5%
128081,海亮转债,133.551,2.54%,2.33,AA,3.915,136.09,持仓,131.283,1.7%
123063,大禹转债,129.089,7.50%,2.82,AA-,4.595,136.59,持仓,129.300,-0.2%
128044,岭南转债,123.338,14.34%,1.28,AA-,2.644,137.68,持仓,122.405,0.8%
123080,海波转债,127.400,11.60%,2.78,A+,4.942,139.00,持仓,127.500,-0.1%
110057,现代转债,119.150,20.76%,1.15,AAA,3.271,139.91,持仓,117.780,1.2%
127034,绿茵转债,105.900,35.44%,1.38,AA-,5.351,141.34,清仓,105.771,0.1%
123129,锦鸡转债,122.592,20.70%,3.23,AA-,5.866,143.29,清仓,122.500,0.1%
113609,永安转债,135.500,5.93%,1.42,AA-,4.921,141.43,清仓,125.770,7.7%
