代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113505,杭电转债,114.520,21.38%,1.62,AA,2.490,135.90,建仓,114.520,0%
128100,搜特转债,111.953,5.45%,2.17,A,4.507,117.40,持仓,109.443,2.3%
128087,孚日转债,109.200,15.35%,1.05,AA-,4.277,124.55,持仓,108.975,0.2%
113033,利群转债,107.100,18.79%,1.20,AA,4.562,125.89,持仓,107.040,0.1%
113609,永安转债,122.200,7.86%,1.27,AA-,5.211,130.06,持仓,122.150,0.0%
127034,绿茵转债,107.577,23.89%,1.55,AA-,5.641,131.47,持仓,107.369,0.2%
128066,亚泰转债,108.898,23.10%,1.47,AA-,3.608,132.00,持仓,108.787,0.1%
123097,美力转债,124.117,8.66%,2.39,A+,5.386,132.78,持仓,123.900,0.2%
113591,胜达转债,116.810,16.02%,2.00,AA-,4.811,132.83,持仓,116.250,0.5%
128063,未来转债,121.040,12.53%,3.43,AA-,3.570,133.57,持仓,120.836,0.2%
127028,英特转债,112.319,21.57%,1.67,AA+,5.326,133.89,持仓,111.635,0.6%
128037,岩土转债,116.013,17.91%,1.34,AA,2.518,133.92,持仓,115.948,0.1%
123118,惠城转债,119.817,14.34%,2.71,A+,5.827,134.16,持仓,120.034,-0.2%
123063,大禹转债,123.025,11.27%,2.65,AA-,4.885,134.30,持仓,122.300,0.6%
113610,灵康转债,119.470,15.32%,4.53,AA-,5.230,134.79,持仓,119.200,0.2%
110057,现代转债,119.490,15.59%,1.23,AAA,3.562,135.08,持仓,119.650,-0.1%
123082,北陆转债,121.594,13.84%,2.53,A+,5.247,135.43,持仓,120.948,0.5%
128026,众兴转债,121.580,13.86%,1.58,AA-,2.263,135.44,持仓,121.570,0.0%
127020,中金转债,135.250,0.68%,1.78,AA+,4.863,135.93,持仓,135.300,-0.0%
123024,岱勒转债,124.543,11.64%,3.26,A+,2.534,136.18,持仓,122.521,1.7%
123073,同和转债,126.000,10.43%,4.10,A+,5.132,136.43,清仓,123.555,2.0%
