代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
110057,现代转债,113.690,18.66%,1.11,AAA,3.422,132.35,建仓,113.690,0%
128100,搜特转债,99.676,9.10%,1.88,A,4.367,108.78,持仓,99.194,0.5%
113033,利群转债,102.000,20.58%,1.13,AA,4.422,122.58,持仓,102.220,-0.2%
113591,胜达转债,122.580,0.82%,2.41,AA-,4.671,123.40,持仓,120.380,1.8%
128081,海亮转债,117.559,7.87%,2.01,AA,4.066,125.43,持仓,115.170,2.1%
127042,嘉美转债,125.808,-0.37%,2.73,AA,5.781,125.44,持仓,125.533,0.2%
127028,英特转债,108.400,17.62%,1.63,AA+,5.186,126.02,持仓,108.310,0.1%
127020,中金转债,117.463,9.65%,1.44,AA+,4.723,127.11,持仓,117.500,-0.0%
113549,白电转债,122.480,7.29%,1.69,AA,4.047,129.77,持仓,122.060,0.3%
123063,大禹转债,117.161,12.73%,2.44,AA-,4.745,129.89,持仓,116.866,0.3%
113609,永安转债,111.590,18.41%,1.06,AA-,5.071,130.00,持仓,111.200,0.4%
128106,华统转债,120.521,9.53%,2.65,AA,4.447,130.05,持仓,120.118,0.3%
113607,伟20转债,128.580,1.73%,5.48,AA,5.011,130.31,持仓,127.340,1.0%
123080,海波转债,120.422,9.97%,2.67,A+,5.093,130.39,持仓,120.671,-0.2%
113610,灵康转债,112.000,19.20%,4.15,AA-,5.090,131.20,持仓,112.090,-0.1%
128037,岩土转债,106.827,24.49%,1.17,AA,2.378,131.32,持仓,106.401,0.4%
128066,亚泰转债,104.672,26.84%,1.35,AA-,3.468,131.51,持仓,104.055,0.6%
113505,杭电转债,117.610,14.06%,1.77,AA,2.351,131.67,持仓,117.900,-0.2%
113026,核能转债,125.920,5.80%,1.65,AAA,3.460,131.72,持仓,127.200,-1.0%
113541,荣晟转债,129.550,2.21%,2.10,AA-,3.732,131.76,持仓,129.870,-0.2%
128057,博彦转债,139.366,-1.03%,1.97,AA-,3.351,138.34,清仓,131.600,5.9%
