代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113048,晶科转债,107.650,10.06%,1.36,AA,5.830,117.71,建仓,107.650,0%
123089,九洲转2,118.530,0.77%,1.50,AA-,5.493,119.30,建仓,118.530,0%
128085,鸿达转债,106.620,3.71%,1.40,B,4.482,110.33,持仓,107.412,-0.7%
128087,孚日转债,103.289,7.35%,1.08,AA-,4.485,110.64,持仓,102.638,0.6%
128013,洪涛转债,108.750,2.14%,1.11,AA-,1.096,110.89,持仓,107.251,1.4%
113033,利群转债,100.000,12.88%,1.09,AA,4.770,112.88,持仓,99.770,0.2%
127033,中装转2,102.020,12.01%,1.22,AA,5.811,114.03,持仓,100.470,1.5%
110071,湖盐转债,107.860,7.04%,2.18,AA,5.044,114.90,持仓,107.520,0.3%
128081,海亮转债,110.798,4.23%,2.00,AA,4.414,115.03,持仓,110.063,0.7%
127035,濮耐转债,106.076,10.05%,1.42,AA,4.921,116.13,持仓,106.075,0.0%
113609,永安转债,115.240,1.35%,1.27,AA-,5.419,116.59,持仓,116.260,-0.9%
113610,灵康转债,106.380,11.02%,3.89,AA-,5.438,117.40,持仓,106.250,0.1%
123063,大禹转债,114.630,2.91%,2.57,AA-,5.093,117.54,持仓,114.460,0.1%
111000,起帆转债,107.720,10.02%,2.75,AA-,5.918,117.74,持仓,107.370,0.3%
123087,明电转债,111.666,6.26%,3.19,AA-,5.477,117.93,持仓,109.969,1.5%
127028,英特转债,108.322,9.79%,1.82,AA+,5.534,118.11,持仓,108.850,-0.5%
123069,金诺转债,115.600,2.82%,2.70,AA-,5.312,118.42,持仓,115.300,0.3%
123086,海兰转债,113.562,4.98%,2.92,AA-,5.466,118.54,持仓,112.801,0.7%
123097,美力转债,113.615,5.37%,2.35,A+,5.595,118.98,持仓,113.650,-0.0%
113505,杭电转债,106.470,12.85%,1.62,AA,2.699,119.32,持仓,106.530,-0.1%
128143,锋龙转债,116.347,3.94%,4.12,A+,5.542,120.29,清仓,117.398,-0.9%
113549,白电转债,104.400,15.74%,1.31,AA,4.395,120.14,清仓,103.790,0.6%
