代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113610,灵康转债,125.300,0.92%,5.04,AA-,5.304,126.22,建仓,125.300,0%
128143,锋龙转债,118.999,11.55%,3.92,A+,5.408,130.55,建仓,118.999,0%
128087,孚日转债,102.664,13.79%,1.00,AA-,4.351,116.45,持仓,102.672,-0.0%
113033,利群转债,104.940,14.05%,1.14,AA,4.636,118.99,持仓,104.910,0.0%
113609,永安转债,116.200,9.36%,1.21,AA-,5.285,125.56,持仓,116.190,0.0%
128066,亚泰转债,103.008,23.22%,1.29,AA-,3.682,126.23,持仓,103.000,0.0%
127020,中金转债,123.702,2.64%,1.58,AA+,4.937,126.34,持仓,120.449,2.7%
123063,大禹转债,120.331,6.06%,2.62,AA-,4.959,126.39,持仓,119.730,0.5%
128081,海亮转债,121.100,5.34%,2.16,AA,4.279,126.44,持仓,121.639,-0.4%
123082,北陆转债,113.000,13.90%,2.40,A+,5.321,126.90,持仓,112.980,0.0%
127028,英特转债,108.800,18.15%,1.70,AA+,5.400,126.95,持仓,108.562,0.2%
127034,绿茵转债,104.390,22.61%,1.52,AA-,5.715,127.00,持仓,104.412,-0.0%
128037,岩土转债,108.981,18.12%,1.25,AA,2.592,127.10,持仓,107.988,0.9%
128141,旺能转债,116.100,12.64%,1.41,AA,5.348,128.74,持仓,116.147,-0.0%
123097,美力转债,126.600,2.34%,2.68,A+,5.460,128.94,持仓,128.158,-1.2%
113591,胜达转债,104.990,23.96%,1.68,AA-,4.885,128.95,持仓,104.700,0.3%
123118,惠城转债,118.751,10.42%,2.74,A+,5.901,129.17,持仓,118.865,-0.1%
128057,博彦转债,123.449,6.31%,1.68,AA-,3.564,129.76,持仓,122.498,0.8%
113570,百达转债,117.860,12.13%,2.35,A+,4.578,129.99,持仓,114.960,2.5%
110057,现代转债,113.630,17.35%,1.17,AAA,3.636,130.98,持仓,113.480,0.1%
128106,华统转债,112.838,18.40%,2.21,AA,4.660,131.24,清仓,112.666,0.2%
113039,嘉泽转债,126.060,5.61%,2.56,AA,5.033,131.67,清仓,121.090,4.1%
