代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113039,嘉泽转债,127.470,2.81%,2.65,AA,5.030,130.28,建仓,127.470,0%
128106,华统转债,113.200,17.21%,2.24,AA,4.658,130.41,建仓,113.200,0%
123080,海波转债,128.500,2.34%,3.16,A+,5.304,130.84,建仓,128.500,0%
128145,日丰转债,116.471,14.70%,2.88,AA-,5.608,131.17,建仓,116.471,0%
113033,利群转债,104.750,14.19%,1.14,AA,4.633,118.94,持仓,104.940,-0.2%
127034,绿茵转债,104.047,21.06%,1.53,AA-,5.712,125.11,持仓,104.390,-0.3%
128081,海亮转债,121.081,4.57%,2.18,AA,4.277,125.65,持仓,121.100,-0.0%
127020,中金转债,123.300,2.49%,1.58,AA+,4.934,125.79,持仓,123.702,-0.3%
123063,大禹转债,120.389,5.53%,2.64,AA-,4.956,125.92,持仓,120.331,0.0%
128066,亚泰转债,103.066,22.96%,1.30,AA-,3.679,126.03,持仓,103.008,0.1%
123082,北陆转债,112.650,13.68%,2.40,A+,5.318,126.33,持仓,113.000,-0.3%
113609,永安转债,117.050,9.66%,1.21,AA-,5.282,126.71,持仓,116.200,0.7%
127028,英特转债,108.390,18.95%,1.68,AA+,5.397,127.34,持仓,108.800,-0.4%
113591,胜达转债,104.750,22.67%,1.69,AA-,4.882,127.42,持仓,104.990,-0.2%
128037,岩土转债,108.248,19.41%,1.23,AA,2.589,127.66,持仓,108.981,-0.7%
113610,灵康转债,123.740,4.86%,4.79,AA-,5.301,128.60,持仓,125.300,-1.2%
123118,惠城转债,118.020,10.59%,2.72,A+,5.899,128.61,持仓,118.751,-0.6%
128057,博彦转债,122.946,6.31%,1.68,AA-,3.562,129.26,持仓,123.449,-0.4%
123097,美力转债,126.101,3.29%,2.65,A+,5.458,129.39,持仓,126.600,-0.4%
128141,旺能转债,117.408,12.55%,1.43,AA,5.345,129.96,持仓,116.100,1.1%
128143,锋龙转债,117.300,14.77%,3.76,A+,5.405,132.07,清仓,118.999,-1.4%
128087,孚日转债,102.667,14.35%,0.99,AA-,4.348,117.02,清仓,102.672,-0.0%
113570,百达转债,118.290,12.92%,2.35,A+,4.575,131.21,清仓,114.960,2.9%
110057,现代转债,113.890,17.74%,1.16,AAA,3.633,131.63,清仓,113.480,0.4%
