代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123080,海波转债,108.045,11.21%,2.45,A+,5.422,119.25,建仓,108.045,0%
123089,九洲转2,116.000,3.34%,1.43,AA-,5.474,119.34,建仓,116.000,0%
128013,洪涛转债,106.990,1.73%,1.09,A-,1.077,108.72,持仓,107.611,-0.6%
128087,孚日转债,102.923,6.47%,1.09,AA-,4.466,109.39,持仓,102.999,-0.1%
128085,鸿达转债,104.438,7.18%,1.33,B,4.463,111.62,持仓,105.879,-1.4%
113033,利群转债,100.070,12.24%,1.10,AA,4.751,112.31,持仓,100.390,-0.3%
113610,灵康转债,107.460,8.22%,4.03,AA-,5.419,115.68,持仓,108.080,-0.6%
111000,起帆转债,106.510,9.39%,2.74,AA-,5.899,115.90,持仓,108.640,-2.0%
127028,英特转债,108.450,7.48%,1.86,AA+,5.515,115.93,持仓,108.191,0.2%
127035,濮耐转债,105.201,11.23%,1.39,AA,4.901,116.43,持仓,106.090,-0.8%
113568,新春转债,112.610,4.05%,1.51,AA-,4.679,116.66,持仓,112.700,-0.1%
128081,海亮转债,113.218,3.59%,2.06,AA,4.395,116.81,持仓,113.770,-0.5%
110071,湖盐转债,107.290,9.65%,2.15,AA,5.025,116.94,持仓,107.610,-0.3%
127033,中装转2,105.975,12.42%,1.27,AA,5.792,118.39,持仓,107.026,-1.0%
113549,白电转债,104.400,14.45%,1.33,AA,4.375,118.85,持仓,105.510,-1.1%
113609,永安转债,113.150,5.89%,1.20,AA-,5.400,119.04,持仓,113.730,-0.5%
123097,美力转债,111.392,7.81%,2.25,A+,5.575,119.20,持仓,112.870,-1.3%
128082,华锋转债,113.151,6.07%,1.68,A,4.427,119.22,持仓,113.139,0.0%
123086,海兰转债,109.910,9.41%,2.71,AA-,5.447,119.32,持仓,110.071,-0.1%
123082,北陆转债,112.308,7.08%,2.54,A+,5.436,119.39,持仓,110.973,1.2%
123087,明电转债,108.224,11.50%,2.94,AA-,5.458,119.72,清仓,110.099,-1.7%
128037,岩土转债,107.840,12.13%,1.31,AA,2.707,119.97,清仓,107.738,0.1%
