代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
110051,中天转债,104.580,13.81%,1.17,AA+,3.608,118.39,建仓,104.580,0%
123080,海波转债,121.100,3.65%,2.94,A+,5.364,124.75,建仓,121.100,0%
128013,洪涛转债,107.115,3.54%,1.08,A-,1.019,110.66,持仓,107.021,0.1%
128087,孚日转债,103.776,10.40%,1.06,AA-,4.408,114.18,持仓,103.500,0.3%
113033,利群转债,101.100,13.21%,1.11,AA,4.693,114.31,持仓,100.990,0.1%
128085,鸿达转债,115.455,0.54%,1.56,B,4.405,116.00,持仓,113.187,2.0%
127034,绿茵转债,107.777,11.94%,1.73,AA-,5.773,119.72,持仓,106.900,0.8%
128081,海亮转债,117.487,3.49%,2.14,AA,4.337,120.98,持仓,114.499,2.6%
113549,白电转债,110.130,11.01%,1.44,AA,4.318,121.14,持仓,110.380,-0.2%
127028,英特转债,108.010,14.32%,1.74,AA+,5.458,122.33,持仓,108.400,-0.4%
127020,中金转债,115.352,7.03%,1.42,AA+,4.995,122.38,持仓,114.680,0.6%
123087,明电转债,112.410,10.38%,3.09,AA-,5.400,122.79,持仓,110.620,1.6%
113610,灵康转债,122.200,0.68%,4.91,AA-,5.362,122.88,持仓,118.470,3.1%
123063,大禹转债,118.750,4.29%,2.63,AA-,5.016,123.04,持仓,119.200,-0.4%
113609,永安转债,117.830,5.25%,1.26,AA-,5.342,123.08,持仓,116.740,0.9%
128066,亚泰转债,103.399,20.41%,1.33,AA-,3.740,123.81,持仓,103.299,0.1%
110071,湖盐转债,116.110,7.99%,2.36,AA,4.967,124.10,持仓,114.700,1.2%
127035,濮耐转债,111.074,13.38%,1.45,AA,4.844,124.45,持仓,111.151,-0.1%
123097,美力转债,120.900,4.08%,2.52,A+,5.518,124.98,持仓,118.680,1.9%
123082,北陆转债,112.996,12.11%,2.44,A+,5.378,125.11,持仓,112.696,0.3%
113039,嘉泽转债,120.610,4.59%,2.47,AA,5.090,125.20,清仓,116.850,3.2%
128037,岩土转债,108.099,17.17%,1.25,AA,2.649,125.27,清仓,107.450,0.6%
