代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
127027,靖远转债,122.635,3.18%,1.01,AA+,5.145,125.82,建仓,122.635,0%
128143,锋龙转债,117.572,12.11%,3.85,A+,5.225,129.68,建仓,117.572,0%
123063,大禹转债,118.180,11.92%,2.53,AA-,4.775,130.10,建仓,118.180,0%
113565,宏辉转债,112.360,18.40%,2.97,AA-,4.359,130.76,建仓,112.360,0%
128100,搜特转债,100.580,5.12%,1.97,A,4.397,105.70,持仓,100.400,0.2%
113033,利群转债,103.700,16.13%,1.19,AA,4.452,119.83,持仓,103.490,0.2%
128087,孚日转债,105.320,15.32%,1.01,AA-,4.167,120.64,持仓,104.999,0.3%
127042,嘉美转债,120.801,3.39%,2.52,AA,5.811,124.19,持仓,119.450,1.1%
113591,胜达转债,121.680,3.39%,2.34,AA-,4.701,125.07,持仓,119.840,1.5%
127028,英特转债,109.256,16.38%,1.70,AA+,5.216,125.64,持仓,107.970,1.2%
128066,亚泰转债,105.570,20.38%,1.45,AA-,3.499,125.95,持仓,106.975,-1.3%
113610,灵康转债,114.700,11.47%,4.54,AA-,5.121,126.17,持仓,116.280,-1.4%
128106,华统转债,121.090,5.35%,2.60,AA,4.477,126.44,持仓,122.404,-1.1%
128037,岩土转债,107.900,18.61%,1.24,AA,2.408,126.51,持仓,108.225,-0.3%
113609,永安转债,113.200,14.17%,1.11,AA-,5.101,127.37,持仓,113.870,-0.6%
113607,伟20转债,126.470,1.01%,5.91,AA,5.041,127.48,持仓,124.720,1.4%
113549,白电转债,124.090,4.06%,1.77,AA,4.077,128.15,持仓,119.400,3.9%
113628,晨丰转债,107.990,21.27%,1.78,A,5.849,129.26,持仓,108.300,-0.3%
128081,海亮转债,123.940,5.72%,2.16,AA,4.096,129.66,持仓,122.008,1.6%
123082,北陆转债,114.168,16.01%,2.33,A+,5.137,130.18,持仓,114.992,-0.7%
113541,荣晟转债,127.010,3.99%,2.02,AA-,3.762,131.00,清仓,126.130,0.7%
113600,新星转债,135.610,-0.36%,3.11,AA-,4.819,135.25,清仓,125.350,8.2%
128133,奇正转债,112.250,24.17%,4.17,AA,4.929,136.42,清仓,117.680,-4.6%
110057,现代转债,116.670,14.21%,1.22,AAA,3.452,130.88,清仓,117.890,-1.0%
