代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123097,美力转债,133.030,6.79%,2.57,A+,5.085,139.82,建仓,133.030,0%
110083,苏租转债,117.000,24.59%,1.11,AAA,5.874,141.59,建仓,117.000,0%
128100,搜特转债,108.867,11.62%,2.99,A,4.205,120.49,持仓,109.473,-0.6%
127007,湖广转债,127.857,0.20%,1.17,AA+,2.504,128.06,持仓,137.456,-7.0%
113591,胜达转债,130.230,3.80%,2.47,AA-,4.510,134.03,持仓,125.830,3.5%
128087,孚日转债,116.480,18.33%,1.07,AA-,3.975,134.81,持仓,116.009,0.4%
113033,利群转债,110.630,25.29%,1.16,AA,4.260,135.92,持仓,109.670,0.9%
127042,嘉美转债,123.860,12.32%,2.26,AA,5.619,136.18,持仓,123.668,0.2%
113567,君禾转债,127.690,8.77%,4.31,A+,4.184,136.46,持仓,130.010,-1.8%
128081,海亮转债,133.670,3.12%,2.32,AA,3.904,136.79,持仓,132.415,0.9%
113610,灵康转债,125.300,11.91%,4.72,AA-,4.929,137.21,持仓,124.870,0.3%
128037,岩土转债,114.207,23.36%,1.25,AA,2.216,137.57,持仓,114.508,-0.3%
128066,亚泰转债,117.763,19.96%,1.61,AA-,3.307,137.72,持仓,118.011,-0.2%
123063,大禹转债,131.000,7.06%,2.88,AA-,4.584,138.06,持仓,130.570,0.3%
127028,英特转债,126.173,12.24%,2.01,AA+,5.025,138.41,持仓,122.811,2.7%
110057,现代转债,121.040,17.90%,1.19,AAA,3.260,138.94,持仓,119.060,1.7%
123080,海波转债,126.247,13.95%,2.70,A+,4.932,140.20,持仓,127.646,-1.1%
127020,中金转债,123.776,16.48%,1.37,AA+,4.562,140.26,持仓,124.913,-0.9%
128044,岭南转债,121.200,20.15%,1.20,AA-,2.633,141.35,持仓,122.760,-1.3%
110058,永鼎转债,127.360,15.04%,2.76,AA-,3.301,142.40,持仓,128.140,-0.6%
113017,吉视转债,114.370,15.41%,0.98,AA+,2.000,129.78,清仓,115.800,-1.2%
113570,百达转债,128.070,14.53%,2.59,A+,4.203,142.60,清仓,127.340,0.6%
