代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113567,君禾转债,127.300,7.46%,3.53,A+,4.238,134.76,建仓,127.300,0%
123080,海波转债,126.923,8.47%,2.85,A+,4.986,135.39,建仓,126.923,0%
113549,白电转债,125.190,10.98%,1.65,AA,3.940,136.17,建仓,125.190,0%
128143,锋龙转债,126.741,10.51%,4.17,A+,5.088,137.25,建仓,126.741,0%
128100,搜特转债,105.030,11.21%,2.88,A,4.260,116.24,持仓,107.456,-2.3%
113591,胜达转债,122.430,4.03%,2.32,AA-,4.564,126.46,持仓,128.270,-4.6%
128087,孚日转债,109.190,17.55%,1.01,AA-,4.030,126.74,持仓,114.400,-4.6%
128066,亚泰转债,109.751,17.34%,1.53,AA-,3.362,127.09,持仓,114.157,-3.9%
113033,利群转债,104.660,22.68%,1.12,AA,4.315,127.34,持仓,107.620,-2.8%
128037,岩土转债,108.724,22.12%,1.21,AA,2.271,130.84,持仓,112.283,-3.2%
113610,灵康转债,119.350,12.42%,4.48,AA-,4.984,131.77,持仓,124.490,-4.1%
127042,嘉美转债,120.304,12.03%,2.20,AA,5.674,132.33,持仓,123.823,-2.8%
113609,永安转债,122.540,10.36%,1.24,AA-,4.964,132.90,持仓,128.820,-4.9%
127028,英特转债,112.343,20.81%,1.65,AA+,5.079,133.15,持仓,115.704,-2.9%
128075,远东转债,123.041,11.07%,1.08,AA,3.797,134.11,持仓,127.906,-3.8%
123063,大禹转债,123.644,10.59%,2.63,AA-,4.638,134.23,持仓,130.361,-5.2%
110057,现代转债,115.580,18.86%,1.13,AAA,3.315,134.44,持仓,117.620,-1.7%
128081,海亮转债,132.700,2.79%,2.31,AA,3.959,135.49,持仓,138.020,-3.9%
113505,杭电转债,117.950,19.47%,1.73,AA,2.244,137.42,持仓,123.700,-4.6%
127020,中金转债,122.500,15.05%,1.37,AA+,4.616,137.55,持仓,127.741,-4.1%
110068,龙净转债,105.550,35.15%,1.31,AA+,4.293,140.70,清仓,108.890,-3.1%
128073,哈尔转债,119.123,21.90%,2.54,AA-,2.710,141.02,清仓,122.700,-2.9%
127034,绿茵转债,104.210,37.53%,1.34,AA-,5.395,141.74,清仓,106.485,-2.1%
123129,锦鸡转债,118.604,22.59%,3.08,AA-,5.910,141.19,清仓,122.520,-3.2%
