代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
127042,嘉美转债,122.955,6.73%,2.49,AA,5.918,129.69,建仓,122.955,0%
113607,伟20转债,131.900,0.02%,6.23,AA,5.148,131.92,建仓,131.900,0%
128143,锋龙转债,122.400,10.51%,4.07,A+,5.332,132.91,建仓,122.400,0%
113570,百达转债,122.660,11.28%,2.50,A+,4.501,133.94,建仓,122.660,0%
123080,海波转债,123.560,10.75%,2.75,A+,5.230,134.31,建仓,123.560,0%
128100,搜特转债,117.250,6.71%,2.26,A,4.504,123.96,持仓,111.953,4.7%
128087,孚日转债,109.680,15.59%,1.05,AA-,4.274,125.27,持仓,109.200,0.4%
113033,利群转债,107.890,19.48%,1.20,AA,4.559,127.37,持仓,107.100,0.7%
127034,绿茵转债,107.961,22.50%,1.57,AA-,5.638,130.46,持仓,107.577,0.4%
113609,永安转债,121.910,8.84%,1.26,AA-,5.208,130.75,持仓,122.200,-0.2%
128066,亚泰转债,109.135,22.33%,1.48,AA-,3.605,131.47,持仓,108.898,0.2%
127028,英特转债,111.962,20.40%,1.68,AA+,5.323,132.36,持仓,112.319,-0.3%
128063,未来转债,120.105,12.39%,3.41,AA-,3.567,132.50,持仓,121.040,-0.8%
128037,岩土转债,116.156,16.53%,1.35,AA,2.515,132.69,持仓,116.013,0.1%
123118,惠城转债,120.018,13.20%,2.74,A+,5.825,133.22,持仓,119.817,0.2%
110057,现代转债,118.640,14.66%,1.23,AAA,3.559,133.30,持仓,119.490,-0.7%
123082,北陆转债,120.277,13.45%,2.51,A+,5.244,133.73,持仓,121.594,-1.1%
113591,胜达转债,117.960,15.84%,2.02,AA-,4.808,133.80,持仓,116.810,1.0%
113610,灵康转债,119.320,14.65%,4.55,AA-,5.227,133.97,持仓,119.470,-0.1%
123097,美力转债,123.410,10.65%,2.34,A+,5.384,134.06,持仓,124.117,-0.6%
113505,杭电转债,114.940,21.09%,1.63,AA,2.488,136.03,清仓,114.520,0.4%
123063,大禹转债,124.510,10.75%,2.69,AA-,4.882,135.26,清仓,122.300,1.8%
128026,众兴转债,121.308,13.70%,1.58,AA-,2.260,135.01,清仓,121.570,-0.2%
127020,中金转债,138.161,-0.36%,1.83,AA+,4.860,137.80,清仓,135.300,2.1%
123024,岱勒转债,121.700,15.32%,3.09,A+,2.532,137.02,清仓,122.521,-0.7%
