代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128044,岭南转债,121.010,15.62%,1.25,AA-,2.649,136.63,建仓,121.010,0%
113570,百达转债,127.770,9.02%,2.71,A+,4.219,136.79,建仓,127.770,0%
127027,靖远转债,129.362,7.69%,1.03,AA+,4.970,137.05,建仓,129.362,0%
128100,搜特转债,110.184,3.78%,3.21,A,4.222,113.96,持仓,107.234,2.8%
127007,湖广转债,122.340,-2.90%,1.16,AA+,2.521,119.44,持仓,123.241,-0.7%
113591,胜达转债,121.610,4.65%,2.29,AA-,4.526,126.26,持仓,124.050,-2.0%
128087,孚日转债,113.720,17.37%,1.05,AA-,3.992,131.09,持仓,112.476,1.1%
127028,英特转债,122.872,8.32%,2.01,AA+,5.041,131.19,持仓,124.954,-1.7%
128037,岩土转债,114.759,18.19%,1.32,AA,2.233,132.95,持仓,113.548,1.1%
113610,灵康转债,123.550,9.55%,4.76,AA-,4.945,133.10,持仓,124.970,-1.1%
113033,利群转债,108.970,24.21%,1.15,AA,4.277,133.18,持仓,108.650,0.3%
113536,三星转债,133.320,-0.13%,2.94,AA,3.441,133.19,持仓,134.720,-1.0%
113567,君禾转债,129.000,5.15%,4.50,A+,4.200,134.15,持仓,131.030,-1.5%
127042,嘉美转债,123.550,10.61%,2.29,AA,5.636,134.16,持仓,122.577,0.8%
128066,亚泰转债,118.664,15.79%,1.68,AA-,3.323,134.45,持仓,114.372,3.8%
128081,海亮转债,131.817,2.76%,2.30,AA,3.921,134.58,持仓,134.126,-1.7%
113609,永安转债,125.770,10.19%,1.27,AA-,4.926,135.96,持仓,129.620,-3.0%
123080,海波转债,127.100,9.18%,2.84,A+,4.948,136.28,持仓,129.165,-1.6%
123063,大禹转债,128.903,7.53%,2.82,AA-,4.600,136.43,持仓,127.999,0.7%
128075,远东转债,129.354,8.10%,1.16,AA,3.759,137.45,持仓,127.619,1.4%
118003,华兴转债,127.710,39.88%,4.64,AA,5.942,167.59,清仓,100.000,27.7%
127034,绿茵转债,105.314,33.04%,1.40,AA-,5.356,138.35,清仓,105.096,0.2%
110057,现代转债,117.630,19.96%,1.14,AAA,3.277,137.59,清仓,117.180,0.4%
