代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
127043,川恒转债,130.000,-34.06%,6.63,AA-,5.885,95.94,建仓,130.000,0%
110057,现代转债,116.720,12.47%,1.24,AAA,3.521,129.19,建仓,116.720,0%
113570,百达转债,116.780,12.42%,2.35,A+,4.463,129.20,建仓,116.780,0%
128100,搜特转债,107.003,5.06%,2.09,A,4.466,112.06,持仓,104.660,2.2%
128087,孚日转债,105.612,12.35%,1.04,AA-,4.236,117.96,持仓,104.295,1.3%
113033,利群转债,103.690,15.01%,1.20,AA,4.521,118.70,持仓,102.760,0.9%
113628,晨丰转债,108.600,15.31%,1.88,A,5.918,123.91,持仓,108.430,0.2%
127028,英特转债,107.820,16.70%,1.67,AA+,5.285,124.52,持仓,106.472,1.3%
128066,亚泰转债,104.669,20.23%,1.44,AA-,3.567,124.90,持仓,103.842,0.8%
127042,嘉美转债,121.010,3.93%,2.51,AA,5.879,124.94,持仓,119.760,1.0%
113591,胜达转债,115.150,10.72%,2.06,AA-,4.770,125.87,持仓,114.190,0.8%
127034,绿茵转债,104.745,21.19%,1.54,AA-,5.600,125.94,持仓,103.406,1.3%
127027,靖远转债,123.323,2.67%,1.06,AA+,5.214,125.99,持仓,123.500,-0.1%
128037,岩土转债,112.685,13.42%,1.35,AA,2.477,126.11,持仓,110.892,1.6%
127018,本钢转债,126.760,0.06%,1.06,AAA,4.764,126.82,持仓,123.320,2.8%
113609,永安转债,113.930,12.90%,1.14,AA-,5.170,126.83,持仓,113.290,0.6%
127020,中金转债,127.385,0.48%,1.67,AA+,4.822,127.87,持仓,127.112,0.2%
113610,灵康转债,113.790,15.00%,4.32,AA-,5.189,128.79,持仓,113.900,-0.1%
123082,北陆转债,119.525,9.69%,2.58,A+,5.205,129.22,持仓,116.597,2.5%
123097,美力转债,119.420,10.60%,2.25,A+,5.345,130.02,持仓,118.118,1.1%
128143,锋龙转债,122.000,9.83%,4.08,A+,5.293,131.83,清仓,117.347,4.0%
123080,海波转债,118.273,12.54%,2.59,A+,5.192,130.81,清仓,115.808,2.1%
123063,大禹转债,123.665,7.43%,2.76,AA-,4.844,131.09,清仓,119.924,3.1%
