代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128044,岭南转债,132.975,11.79%,1.42,AA-,2.551,144.76,建仓,132.975,0%
110084,贵燃转债,116.390,29.37%,3.69,AA,5.921,145.76,建仓,116.390,0%
123127,耐普转债,130.578,15.78%,3.10,A+,5.756,146.36,建仓,130.578,0%
110057,现代转债,117.690,29.17%,1.06,AAA,3.178,146.86,建仓,117.690,0%
128100,搜特转债,108.267,16.15%,2.82,A,4.123,124.42,持仓,107.940,0.3%
113026,核能转债,128.310,0.03%,1.73,AAA,3.216,128.34,持仓,128.490,-0.1%
113591,胜达转债,128.120,4.60%,2.43,AA-,4.427,132.72,持仓,127.170,0.7%
113017,吉视转债,129.400,10.14%,1.16,AA+,1.918,139.54,持仓,134.600,-3.9%
113033,利群转债,115.090,24.50%,1.21,AA,4.178,139.59,持仓,115.280,-0.2%
113567,君禾转债,129.380,10.48%,4.30,A+,4.101,139.86,持仓,129.940,-0.4%
127040,国泰转债,136.300,4.81%,1.87,AA+,5.444,141.11,持仓,136.816,-0.4%
113609,永安转债,118.690,22.64%,1.08,AA-,4.827,141.33,持仓,119.070,-0.3%
128087,孚日转债,123.352,18.86%,1.13,AA-,3.893,142.21,持仓,125.596,-1.8%
128066,亚泰转债,114.910,27.42%,1.48,AA-,3.225,142.33,持仓,114.921,-0.0%
127042,嘉美转债,125.229,17.51%,2.18,AA,5.537,142.74,持仓,124.950,0.2%
128081,海亮转债,132.677,10.74%,2.15,AA,3.822,143.42,持仓,132.791,-0.1%
113610,灵康转债,120.200,24.10%,4.09,AA-,4.847,144.30,持仓,121.180,-0.8%
123080,海波转债,126.158,18.58%,2.59,A+,4.849,144.74,持仓,126.092,0.1%
128075,远东转债,126.412,18.56%,1.04,AA,3.660,144.97,持仓,126.329,0.1%
113549,白电转债,135.900,9.64%,1.82,AA,3.803,145.54,持仓,135.720,0.1%
113570,百达转债,125.400,22.70%,2.37,A+,4.121,148.10,清仓,124.230,0.9%
127028,英特转债,122.275,24.82%,1.75,AA+,4.942,147.09,清仓,122.938,-0.5%
128040,华通转债,128.665,19.05%,1.64,AA,2.381,147.72,清仓,130.000,-1.0%
113601,塞力转债,119.610,30.78%,1.97,AA-,4.567,150.39,清仓,125.400,-4.6%
