代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113024,核建转债,123.470,19.41%,1.48,AAA,3.348,142.88,建仓,123.470,0%
128100,搜特转债,108.180,10.22%,2.99,A,4.274,118.40,持仓,107.100,1.0%
128087,孚日转债,113.200,18.19%,1.04,AA-,4.044,131.39,持仓,113.095,0.1%
113033,利群转债,107.430,25.93%,1.12,AA,4.329,133.36,持仓,107.220,0.2%
128066,亚泰转债,113.098,20.92%,1.53,AA-,3.375,134.02,持仓,112.760,0.3%
110057,现代转债,117.550,18.76%,1.15,AAA,3.329,136.31,持仓,117.490,0.1%
127042,嘉美转债,125.084,11.36%,2.30,AA,5.688,136.44,持仓,125.011,0.1%
128037,岩土转债,112.353,24.84%,1.22,AA,2.285,137.19,持仓,111.988,0.3%
127020,中金转债,123.831,14.67%,1.39,AA+,4.630,138.50,持仓,123.701,0.1%
127028,英特转债,117.218,21.57%,1.71,AA+,5.093,138.79,持仓,117.200,0.0%
113505,杭电转债,124.600,14.56%,1.91,AA,2.258,139.16,持仓,125.310,-0.6%
113591,胜达转债,136.580,3.59%,2.60,AA-,4.578,140.17,持仓,135.200,1.0%
128106,华统转债,130.780,9.51%,2.88,AA,4.353,140.29,持仓,130.400,0.3%
113609,永安转债,128.880,11.43%,1.29,AA-,4.978,140.31,持仓,130.180,-1.0%
113610,灵康转债,122.930,17.74%,4.41,AA-,4.997,140.67,持仓,118.850,3.4%
127034,绿茵转债,106.440,34.73%,1.40,AA-,5.408,141.17,持仓,106.350,0.1%
128081,海亮转债,137.492,4.33%,2.36,AA,3.973,141.82,持仓,137.230,0.2%
123063,大禹转债,128.833,13.14%,2.68,AA-,4.652,141.97,持仓,129.060,-0.2%
123080,海波转债,131.799,10.36%,2.91,A+,5.000,142.16,持仓,132.179,-0.3%
110071,湖盐转债,130.150,12.39%,2.59,AA,4.603,142.54,持仓,129.910,0.2%
123129,锦鸡转债,124.198,18.95%,3.33,AA-,5.923,143.15,清仓,121.432,2.3%
