代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
110058,永鼎转债,128.140,13.30%,2.82,AA-,3.310,141.44,建仓,128.140,0%
128100,搜特转债,109.473,9.47%,3.06,A,4.214,118.94,持仓,110.584,-1.0%
113591,胜达转债,125.830,4.58%,2.37,AA-,4.518,130.41,持仓,124.000,1.5%
113017,吉视转债,117.740,14.66%,1.02,AA+,2.008,132.40,持仓,115.800,1.7%
128087,孚日转债,116.009,18.91%,1.06,AA-,3.984,134.92,持仓,116.150,-0.1%
113033,利群转债,109.670,25.62%,1.14,AA,4.268,135.29,持仓,108.880,0.7%
113610,灵康转债,124.870,10.96%,4.74,AA-,4.937,135.83,持仓,124.690,0.1%
127028,英特转债,122.811,13.06%,1.89,AA+,5.033,135.87,持仓,123.484,-0.5%
127042,嘉美转债,123.668,12.36%,2.25,AA,5.627,136.03,持仓,123.945,-0.2%
123063,大禹转债,130.570,5.64%,2.90,AA-,4.592,136.21,持仓,129.089,1.1%
128081,海亮转债,132.415,3.98%,2.28,AA,3.912,136.39,持仓,133.551,-0.9%
113567,君禾转债,130.010,6.71%,4.47,A+,4.192,136.72,持仓,129.700,0.2%
128066,亚泰转债,118.011,19.43%,1.62,AA-,3.315,137.44,持仓,118.105,-0.1%
127007,湖广转债,137.456,0.26%,1.26,AA+,2.512,137.72,持仓,128.001,7.4%
128037,岩土转债,114.508,23.26%,1.26,AA,2.225,137.77,持仓,114.560,-0.0%
123080,海波转债,127.646,11.64%,2.79,A+,4.940,139.29,持仓,127.400,0.2%
110057,现代转债,119.060,20.54%,1.15,AAA,3.268,139.60,持仓,119.150,-0.1%
128044,岭南转债,122.760,16.96%,1.25,AA-,2.641,139.72,持仓,123.338,-0.5%
127020,中金转债,124.913,14.98%,1.40,AA+,4.570,139.89,持仓,125.496,-0.5%
113570,百达转债,126.940,14.25%,2.57,A+,4.211,141.19,持仓,127.340,-0.3%
127033,中装转2,123.659,23.07%,1.22,AA,5.310,146.73,清仓,129.006,-4.1%
