代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
128085,鸿达转债,101.242,0.98%,1.32,BB,4.564,102.22,建仓,101.242,0%
127033,中装转2,100.152,9.12%,1.24,AA,5.893,109.27,建仓,100.152,0%
113033,利群转债,99.450,11.36%,1.10,AA,4.852,110.81,建仓,99.450,0%
128087,孚日转债,101.988,10.06%,1.04,AA,4.567,112.05,建仓,101.988,0%
113039,嘉泽转债,105.310,6.81%,2.01,AA,5.249,112.12,建仓,105.310,0%
128013,洪涛转债,106.090,6.09%,1.04,AA-,1.178,112.18,建仓,106.090,0%
128081,海亮转债,109.650,3.40%,2.00,AA,4.496,113.05,建仓,109.650,0%
127028,英特转债,111.700,2.14%,2.02,AA+,5.616,113.84,建仓,111.700,0%
113610,灵康转债,108.970,5.04%,4.30,AA-,5.521,114.01,建仓,108.970,0%
123089,九洲转2,113.500,2.25%,1.42,AA-,5.578,115.75,建仓,113.500,0%
128145,日丰转债,111.620,4.71%,3.05,AA-,5.827,116.33,建仓,111.620,0%
123080,海波转债,111.890,4.68%,2.70,A+,5.523,116.57,建仓,111.890,0%
123086,海兰转债,105.864,10.86%,2.57,AA-,5.548,116.72,建仓,105.864,0%
113568,新春转债,108.560,8.80%,1.42,AA-,4.781,117.36,建仓,108.560,0%
110045,海澜转债,108.700,8.85%,2.16,AA+,3.137,117.55,建仓,108.700,0%
123102,华自转债,116.016,1.73%,1.44,AA-,5.797,117.75,建仓,116.016,0%
113549,白电转债,104.100,14.12%,1.33,AA,4.477,118.22,建仓,104.100,0%
123097,美力转债,107.350,10.91%,2.11,A+,5.677,118.26,建仓,107.350,0%
113591,胜达转债,104.990,13.61%,1.84,AA-,5.101,118.60,建仓,104.990,0%
110071,湖盐转债,106.140,12.62%,2.06,AA,5.126,118.76,建仓,106.140,0%
