代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113610,灵康转债,116.930,16.26%,4.39,AA-,5.249,133.19,建仓,116.930,0%
123063,大禹转债,121.146,12.10%,2.59,AA-,4.904,133.25,建仓,121.146,0%
128100,搜特转债,105.012,6.99%,2.00,A,4.526,112.00,持仓,103.330,1.6%
128087,孚日转债,105.900,14.83%,1.02,AA-,4.296,120.73,持仓,105.500,0.4%
113033,利群转债,105.900,16.91%,1.21,AA,4.581,122.81,持仓,106.220,-0.3%
127018,本钢转债,125.850,-0.82%,1.06,AAA,4.825,125.03,持仓,125.530,0.3%
128063,未来转债,119.298,7.66%,3.54,AA-,3.589,126.96,持仓,121.576,-1.9%
128037,岩土转债,110.799,17.22%,1.28,AA,2.537,128.02,持仓,109.580,1.1%
128066,亚泰转债,106.412,21.63%,1.45,AA-,3.627,128.04,持仓,106.788,-0.4%
127034,绿茵转债,106.000,22.98%,1.54,AA-,5.660,128.98,持仓,106.080,-0.1%
123097,美力转债,121.000,8.91%,2.32,A+,5.405,129.91,持仓,123.770,-2.2%
127020,中金转债,127.124,2.90%,1.63,AA+,4.882,130.02,持仓,130.725,-2.8%
127028,英特转债,109.142,20.97%,1.63,AA+,5.345,130.11,持仓,108.905,0.2%
113609,永安转债,119.120,11.22%,1.21,AA-,5.230,130.34,持仓,120.320,-1.0%
123118,惠城转债,119.002,11.88%,2.75,A+,5.847,130.88,持仓,119.391,-0.3%
113591,胜达转债,116.550,14.97%,2.01,AA-,4.830,131.52,持仓,115.310,1.1%
123073,同和转债,119.358,12.38%,3.82,A+,5.151,131.74,持仓,120.500,-0.9%
123080,海波转债,120.860,11.25%,2.67,A+,5.252,132.11,持仓,120.466,0.3%
113549,白电转债,116.100,16.62%,1.45,AA,4.205,132.72,持仓,116.620,-0.4%
128057,博彦转债,127.900,5.45%,1.76,AA-,3.510,133.35,持仓,126.505,1.1%
123024,岱勒转债,119.381,14.04%,3.06,A+,2.553,133.42,清仓,120.600,-1.0%
113505,杭电转债,110.000,24.60%,1.52,AA,2.510,134.60,清仓,109.740,0.2%
