代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113549,白电转债,104.160,13.35%,1.34,AA,4.433,117.51,建仓,104.160,0%
123087,明电转债,104.700,13.46%,2.80,AA-,5.515,118.16,建仓,104.700,0%
128066,亚泰转债,102.506,15.80%,1.42,AA-,3.855,118.31,建仓,102.506,0%
113534,鼎胜转债,120.610,-2.25%,2.12,AA,3.830,118.36,建仓,120.610,0%
128141,旺能转债,113.223,5.56%,1.47,AA,5.521,118.78,建仓,113.223,0%
128085,鸿达转债,108.517,1.04%,1.46,B,4.521,109.56,持仓,109.142,-0.6%
128013,洪涛转债,105.560,5.11%,1.04,AA-,1.134,110.67,持仓,105.748,-0.2%
128087,孚日转债,102.800,9.36%,1.06,AA,4.523,112.16,持仓,103.029,-0.2%
127033,中装转2,101.084,11.28%,1.23,AA,5.849,112.36,持仓,101.069,0.0%
113033,利群转债,99.810,12.67%,1.10,AA,4.808,112.48,持仓,99.930,-0.1%
113039,嘉泽转债,105.520,9.83%,1.96,AA,5.205,115.35,持仓,104.680,0.8%
123080,海波转债,109.175,6.77%,2.57,A+,5.479,115.94,持仓,109.016,0.1%
113610,灵康转债,105.390,10.93%,3.85,AA-,5.477,116.32,持仓,106.080,-0.7%
128081,海亮转债,109.661,6.71%,1.94,AA,4.452,116.37,持仓,109.944,-0.3%
127028,英特转债,110.300,6.25%,1.91,AA+,5.573,116.55,持仓,110.945,-0.6%
123097,美力转债,110.743,7.07%,2.26,A+,5.633,117.81,持仓,109.127,1.5%
123063,大禹转债,109.579,8.68%,2.32,AA-,5.132,118.26,持仓,109.998,-0.4%
123086,海兰转债,109.163,9.36%,2.70,AA-,5.504,118.52,持仓,109.107,0.1%
110071,湖盐转债,107.660,10.89%,2.10,AA,5.082,118.55,持仓,108.200,-0.5%
113591,胜达转债,107.240,11.53%,1.92,AA-,5.058,118.77,持仓,106.540,0.7%
113505,杭电转债,105.180,14.04%,1.59,AA,2.737,119.22,清仓,104.550,0.6%
113568,新春转债,112.740,9.54%,1.46,AA-,4.737,122.28,清仓,108.350,4.1%
128106,华统转债,112.303,7.40%,2.43,AA,4.833,119.70,清仓,113.449,-1.0%
128145,日丰转债,113.588,6.35%,3.03,AA-,5.784,119.94,清仓,114.874,-1.1%
128082,华锋转债,116.401,2.98%,1.78,A+,4.485,119.38,清仓,116.783,-0.3%
