代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123097,美力转债,117.088,3.78%,2.45,A+,5.553,120.87,建仓,117.088,0%
128082,华锋转债,121.080,0.59%,1.90,A,4.405,121.67,建仓,121.080,0%
128013,洪涛转债,107.337,2.06%,1.10,A-,1.055,109.40,持仓,106.989,0.3%
128085,鸿达转债,106.502,3.84%,1.40,B,4.441,110.34,持仓,105.275,1.2%
128087,孚日转债,103.180,7.23%,1.08,AA-,4.444,110.41,持仓,102.979,0.2%
113033,利群转债,100.820,12.53%,1.11,AA,4.729,113.35,持仓,100.210,0.6%
127034,绿茵转债,106.843,7.80%,1.78,AA-,5.808,114.64,持仓,107.358,-0.5%
128081,海亮转债,113.504,4.45%,2.05,AA,4.373,117.95,持仓,111.676,1.6%
110071,湖盐转债,108.680,9.35%,2.18,AA,5.000,118.03,持仓,107.540,1.1%
113610,灵康转债,111.830,7.11%,4.24,AA-,5.397,118.94,持仓,110.250,1.4%
128057,博彦转债,118.190,1.17%,1.69,AA-,3.658,119.36,持仓,118.484,-0.2%
123087,明电转债,110.752,8.95%,3.08,AA-,5.436,119.70,持仓,110.500,0.2%
123082,北陆转债,109.305,10.69%,2.39,A+,5.414,120.00,持仓,109.109,0.2%
127028,英特转债,107.960,12.24%,1.77,AA+,5.493,120.20,持仓,107.772,0.2%
127035,濮耐转债,106.682,13.60%,1.38,AA,4.879,120.28,持仓,106.934,-0.2%
127033,中装转2,106.408,14.04%,1.25,AA,5.770,120.45,持仓,106.638,-0.2%
113609,永安转债,120.930,-0.31%,1.36,AA-,5.378,120.62,持仓,119.100,1.5%
128037,岩土转债,107.685,13.16%,1.29,AA,2.685,120.84,持仓,107.155,0.5%
111000,起帆转债,110.610,10.35%,2.83,AA-,5.877,120.96,持仓,110.030,0.5%
113039,嘉泽转债,115.890,5.80%,2.35,AA,5.126,121.69,持仓,115.390,0.4%
113549,白电转债,109.560,12.60%,1.42,AA,4.353,122.16,清仓,106.490,2.9%
123086,海兰转债,112.650,9.54%,2.77,AA-,5.425,122.19,清仓,110.256,2.2%
