代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113549,白电转债,131.190,-0.05%,1.91,AA,4.170,131.14,建仓,131.190,0%
128133,奇正转债,121.304,11.49%,5.01,AA,5.022,132.79,建仓,121.304,0%
123063,大禹转债,122.846,10.28%,2.67,AA-,4.868,133.13,建仓,122.846,0%
128100,搜特转债,112.760,7.45%,2.16,A,4.490,120.21,持仓,114.180,-1.2%
128087,孚日转债,108.613,14.46%,1.05,AA-,4.260,123.07,持仓,109.620,-0.9%
113033,利群转债,106.990,18.67%,1.20,AA,4.545,125.66,持仓,107.530,-0.5%
127042,嘉美转债,121.500,7.00%,2.45,AA,5.904,128.50,持仓,121.403,0.1%
128066,亚泰转债,107.856,20.75%,1.48,AA-,3.592,128.61,持仓,108.366,-0.5%
113591,胜达转债,114.750,15.28%,1.98,AA-,4.795,130.03,持仓,114.910,-0.1%
127027,靖远转债,123.915,6.73%,1.03,AA+,5.238,130.65,持仓,125.378,-1.2%
113609,永安转债,121.700,9.35%,1.25,AA-,5.195,131.05,持仓,122.340,-0.5%
127034,绿茵转债,107.959,23.18%,1.56,AA-,5.625,131.14,持仓,107.800,0.1%
128037,岩土转债,114.898,16.40%,1.34,AA,2.501,131.30,持仓,116.614,-1.5%
113607,伟20转债,130.760,0.59%,6.14,AA,5.134,131.35,持仓,131.540,-0.6%
123097,美力转债,121.163,10.88%,2.28,A+,5.370,132.04,持仓,121.110,0.0%
110057,现代转债,118.080,14.23%,1.23,AAA,3.545,132.31,持仓,119.000,-0.8%
113570,百达转债,121.010,11.39%,2.46,A+,4.488,132.40,持仓,121.060,-0.0%
113610,灵康转债,118.270,14.16%,4.53,AA-,5.214,132.43,持仓,118.230,0.0%
123082,北陆转债,122.001,11.26%,2.60,A+,5.230,133.26,持仓,120.620,1.1%
128143,锋龙转债,121.160,12.41%,3.96,A+,5.318,133.57,持仓,121.402,-0.2%
128106,华统转债,117.500,18.77%,2.24,AA,4.570,136.27,清仓,114.225,2.9%
123080,海波转债,121.805,11.77%,2.68,A+,5.216,133.58,清仓,122.134,-0.3%
127028,英特转债,111.721,22.21%,1.65,AA+,5.310,133.93,清仓,111.585,0.1%
