代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
110083,苏租转债,116.820,24.63%,1.11,AAA,5.868,141.45,建仓,116.820,0%
113609,永安转债,136.520,4.98%,1.45,AA-,4.904,141.50,建仓,136.520,0%
128100,搜特转债,108.496,11.24%,2.97,A,4.200,119.74,持仓,108.859,-0.3%
113591,胜达转债,127.690,5.53%,2.38,AA-,4.504,133.22,持仓,129.200,-1.2%
128087,孚日转债,116.725,17.24%,1.08,AA-,3.970,133.97,持仓,116.350,0.3%
127042,嘉美转债,124.512,10.45%,2.31,AA,5.614,134.96,持仓,125.000,-0.4%
113610,灵康转债,124.980,10.82%,4.76,AA-,4.923,135.80,持仓,124.820,0.1%
113033,利群转债,110.650,25.92%,1.15,AA,4.255,136.57,持仓,110.580,0.1%
128081,海亮转债,133.072,3.65%,2.30,AA,3.899,136.72,持仓,133.349,-0.2%
128037,岩土转债,113.756,23.73%,1.25,AA,2.211,137.49,持仓,114.424,-0.6%
128066,亚泰转债,116.850,20.89%,1.58,AA-,3.301,137.74,持仓,117.345,-0.4%
113567,君禾转债,130.220,7.72%,4.44,A+,4.178,137.94,持仓,127.420,2.2%
127028,英特转债,125.543,12.59%,2.00,AA+,5.019,138.13,持仓,124.981,0.4%
123063,大禹转债,129.888,8.92%,2.80,AA-,4.578,138.81,持仓,130.157,-0.2%
123080,海波转债,126.000,13.90%,2.70,A+,4.926,139.90,持仓,126.164,-0.1%
110057,现代转债,122.090,18.22%,1.20,AAA,3.255,140.31,持仓,120.620,1.2%
113570,百达转债,126.800,13.58%,2.58,A+,4.197,140.38,持仓,127.730,-0.7%
127020,中金转债,123.740,16.68%,1.36,AA+,4.556,140.42,持仓,123.811,-0.1%
123097,美力转债,131.900,8.70%,2.51,A+,5.079,140.60,持仓,133.160,-0.9%
128044,岭南转债,121.600,19.51%,1.21,AA-,2.627,141.11,持仓,120.927,0.6%
128127,文科转债,112.000,27.71%,0.98,AA-,4.641,139.71,清仓,116.218,-3.6%
127007,湖广转债,119.431,18.37%,0.93,AA+,2.499,137.80,清仓,127.857,-6.6%
