代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
123080,海波转债,129.600,16.79%,2.71,A+,4.814,146.39,建仓,129.600,0%
110045,海澜转债,116.350,31.26%,1.84,AA+,2.427,147.61,建仓,116.350,0%
128100,搜特转债,103.653,15.02%,2.74,A,4.088,118.67,持仓,101.700,1.9%
113591,胜达转债,126.330,9.03%,2.30,AA-,4.392,135.36,持仓,125.540,0.6%
113033,利群转债,115.980,22.63%,1.24,AA,4.142,138.61,持仓,115.730,0.2%
127040,国泰转债,133.196,6.32%,1.80,AA+,5.408,139.52,持仓,135.500,-1.7%
127042,嘉美转债,132.672,7.69%,2.52,AA,5.501,140.36,持仓,130.810,1.4%
113567,君禾转债,133.830,8.17%,4.54,A+,4.066,142.00,持仓,133.350,0.4%
128087,孚日转债,125.451,16.63%,1.17,AA-,3.858,142.08,持仓,124.569,0.7%
128066,亚泰转债,119.277,23.82%,1.58,AA-,3.189,143.10,持仓,115.100,3.6%
113017,吉视转债,125.610,18.19%,1.05,AA+,1.882,143.80,持仓,124.040,1.3%
113610,灵康转债,119.840,24.61%,4.06,AA-,4.811,144.45,持仓,119.600,0.2%
128037,岩土转债,118.440,26.17%,1.27,AA,2.099,144.61,持仓,115.472,2.6%
113609,永安转债,120.600,24.37%,1.08,AA-,4.792,144.97,持仓,119.760,0.7%
128081,海亮转债,132.402,12.64%,2.11,AA,3.786,145.04,持仓,132.197,0.2%
123097,美力转债,128.813,16.51%,2.28,A+,4.967,145.32,持仓,128.618,0.2%
128075,远东转债,128.500,17.41%,1.06,AA,3.625,145.91,持仓,126.248,1.8%
113570,百达转债,130.820,15.90%,2.61,A+,4.085,146.72,持仓,130.220,0.5%
128040,华通转债,131.555,15.24%,1.73,AA,2.345,146.80,持仓,130.710,0.6%
110084,贵燃转债,117.620,30.17%,3.70,AA,5.885,147.79,持仓,117.510,0.1%
128044,岭南转债,129.163,20.39%,1.28,AA-,2.515,149.55,清仓,123.870,4.3%
128120,联诚转债,123.589,24.54%,2.19,A,4.436,148.13,清仓,120.577,2.5%
