代 码,转债名称,现 价,溢价率,市净率,评级,剩余年限,双低,操作,建仓价,盈亏
113567,君禾转债,127.040,14.06%,3.32,A+,4.279,141.10,建仓,127.040,0%
128100,搜特转债,104.134,10.26%,2.86,A,4.301,114.39,持仓,103.300,0.8%
128087,孚日转债,111.400,19.64%,1.01,AA-,4.071,131.04,持仓,110.400,0.9%
113033,利群转债,106.370,25.11%,1.11,AA,4.356,131.48,持仓,106.500,-0.1%
128066,亚泰转债,111.694,20.40%,1.51,AA-,3.403,132.09,持仓,110.803,0.8%
113591,胜达转债,130.440,3.60%,2.48,AA-,4.605,134.04,持仓,129.340,0.9%
127042,嘉美转债,125.000,9.09%,2.34,AA,5.715,134.09,持仓,124.809,0.2%
113609,永安转债,122.000,12.64%,1.21,AA-,5.005,134.64,持仓,121.290,0.6%
128037,岩土转债,110.775,25.79%,1.19,AA,2.312,136.56,持仓,110.611,0.1%
127028,英特转债,117.017,19.88%,1.73,AA+,5.121,136.90,持仓,117.921,-0.8%
113505,杭电转债,128.450,8.65%,2.07,AA,2.285,137.10,持仓,128.270,0.1%
110057,现代转债,116.970,20.92%,1.12,AAA,3.356,137.89,持仓,116.060,0.8%
113607,伟20转债,136.920,1.35%,5.86,AA,4.945,138.27,持仓,136.870,0.0%
128106,华统转债,127.821,10.49%,2.79,AA,4.381,138.31,持仓,127.842,-0.0%
113610,灵康转债,116.680,22.06%,4.04,AA-,5.025,138.74,持仓,116.150,0.5%
123063,大禹转债,125.499,13.30%,2.60,AA-,4.679,138.80,持仓,124.250,1.0%
127020,中金转债,122.500,16.70%,1.35,AA+,4.658,139.20,持仓,121.351,0.9%
110071,湖盐转债,131.490,8.11%,2.72,AA,4.630,139.60,持仓,130.200,1.0%
128081,海亮转债,134.990,4.64%,2.31,AA,4.000,139.63,持仓,134.800,0.1%
123118,惠城转债,117.828,22.25%,2.32,A+,5.622,140.08,持仓,117.700,0.1%
123080,海波转债,132.917,8.32%,2.99,A+,5.027,141.24,清仓,128.556,3.4%
